uuid,story,candidate_count,committed_count,split_target_count,top_retention_targets,top_orientation_targets
2f382701-addb-48a5-8749-0e8e7f988a10,2,2,2,0,"[{""element_id"": ""2f382701-addb-48a5-8749-0e8e7f988a10::ceiling-oblique::ceiling-oblique:0"", ""retention_support_score"": 0.99282, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""2f382701-addb-48a5-8749-0e8e7f988a10::roof-oblique::oblique:1"", ""retention_support_score"": 0.868511, ""target_kind"": ""committed_oblique""}, {""element_id"": ""2f382701-addb-48a5-8749-0e8e7f988a10::ceiling-oblique::ceiling-oblique:1"", ""retention_support_score"": 0.791672, ""target_kind"": ""candidate_oblique""}]","[{""element_id"": ""2f382701-addb-48a5-8749-0e8e7f988a10::ceiling-oblique::ceiling-oblique:0"", ""orientation_support_score"": 0.996408, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""2f382701-addb-48a5-8749-0e8e7f988a10::ceiling-oblique::ceiling-oblique:1"", ""orientation_support_score"": 0.87645, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""2f382701-addb-48a5-8749-0e8e7f988a10::roof-oblique::oblique:1"", ""orientation_support_score"": 0.800949, ""target_kind"": ""committed_oblique""}]"
3297bc28-5d39-4358-bd2e-0f1183cae489,1,0,0,0,"[{""element_id"": ""3297bc28-5d39-4358-bd2e-0f1183cae489::ridge-eave-candidate::plane-group::273c9b9ffc8e"", ""retention_support_score"": 0.82896, ""target_kind"": ""ridge_eave_plane_group""}, {""element_id"": ""3297bc28-5d39-4358-bd2e-0f1183cae489::ridge-eave-candidate::plane-group::af1d6193663e"", ""retention_support_score"": 0.784772, ""target_kind"": ""ridge_eave_plane_group""}, {""element_id"": ""3297bc28-5d39-4358-bd2e-0f1183cae489::ridge-eave-candidate::plane-group::0fccafb89e62"", ""retention_support_score"": 0.778908, ""target_kind"": ""ridge_eave_plane_group""}]","[{""element_id"": ""3297bc28-5d39-4358-bd2e-0f1183cae489::ridge-eave-candidate::plane-group::273c9b9ffc8e"", ""orientation_support_score"": 0.780432, ""target_kind"": ""ridge_eave_plane_group""}, {""element_id"": ""3297bc28-5d39-4358-bd2e-0f1183cae489::ridge-eave-candidate::plane-group::af1d6193663e"", ""orientation_support_score"": 0.669963, ""target_kind"": ""ridge_eave_plane_group""}, {""element_id"": ""3297bc28-5d39-4358-bd2e-0f1183cae489::ridge-eave-candidate::plane-group::0fccafb89e62"", ""orientation_support_score"": 0.655302, ""target_kind"": ""ridge_eave_plane_group""}]"
3297bc28-5d39-4358-bd2e-0f1183cae489,2,2,2,0,"[{""element_id"": ""3297bc28-5d39-4358-bd2e-0f1183cae489::ceiling-oblique::ceiling-oblique:0"", ""retention_support_score"": 0.774877, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""3297bc28-5d39-4358-bd2e-0f1183cae489::roof-oblique::oblique:0"", ""retention_support_score"": 0.734719, ""target_kind"": ""committed_oblique""}, {""element_id"": ""3297bc28-5d39-4358-bd2e-0f1183cae489::roof-oblique::oblique:1"", ""retention_support_score"": 0.620941, ""target_kind"": ""committed_oblique""}]","[{""element_id"": ""3297bc28-5d39-4358-bd2e-0f1183cae489::ceiling-oblique::ceiling-oblique:0"", ""orientation_support_score"": 0.787538, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""3297bc28-5d39-4358-bd2e-0f1183cae489::roof-oblique::oblique:0"", ""orientation_support_score"": 0.683447, ""target_kind"": ""committed_oblique""}, {""element_id"": ""3297bc28-5d39-4358-bd2e-0f1183cae489::roof-oblique::oblique:1"", ""orientation_support_score"": 0.623879, ""target_kind"": ""committed_oblique""}]"
37e9355f-29a7-4303-abae-240c55df13e4,0,0,0,0,"[{""element_id"": ""37e9355f-29a7-4303-abae-240c55df13e4::ridge-eave-candidate::plane-group::31dd1d8452ac"", ""retention_support_score"": 0.905185, ""target_kind"": ""ridge_eave_plane_group""}, {""element_id"": ""37e9355f-29a7-4303-abae-240c55df13e4::ridge-eave-candidate::plane-group::47368e73e39a"", ""retention_support_score"": 0.867555, ""target_kind"": ""ridge_eave_plane_group""}, {""element_id"": ""37e9355f-29a7-4303-abae-240c55df13e4::ridge-eave-candidate::plane-group::cdf8edc4ea5c"", ""retention_support_score"": 0.706181, ""target_kind"": ""ridge_eave_plane_group""}]","[{""element_id"": ""37e9355f-29a7-4303-abae-240c55df13e4::ridge-eave-candidate::plane-group::cdf8edc4ea5c"", ""orientation_support_score"": 0.902775, ""target_kind"": ""ridge_eave_plane_group""}, {""element_id"": ""37e9355f-29a7-4303-abae-240c55df13e4::ridge-eave-candidate::plane-group::31dd1d8452ac"", ""orientation_support_score"": 0.900284, ""target_kind"": ""ridge_eave_plane_group""}, {""element_id"": ""37e9355f-29a7-4303-abae-240c55df13e4::ridge-eave-candidate::plane-group::47368e73e39a"", ""orientation_support_score"": 0.806209, ""target_kind"": ""ridge_eave_plane_group""}]"
38158927-652c-4d01-9aa3-770956648d85,1,2,2,0,"[{""element_id"": ""38158927-652c-4d01-9aa3-770956648d85::ceiling-oblique::ceiling-oblique:1"", ""retention_support_score"": 0.898605, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""38158927-652c-4d01-9aa3-770956648d85::roof-oblique::oblique:0"", ""retention_support_score"": 0.897075, ""target_kind"": ""committed_oblique""}, {""element_id"": ""38158927-652c-4d01-9aa3-770956648d85::ceiling-oblique::ceiling-oblique:0"", ""retention_support_score"": 0.887379, ""target_kind"": ""candidate_oblique""}]","[{""element_id"": ""38158927-652c-4d01-9aa3-770956648d85::ceiling-oblique::ceiling-oblique:1"", ""orientation_support_score"": 0.877814, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""38158927-652c-4d01-9aa3-770956648d85::roof-oblique::oblique:1"", ""orientation_support_score"": 0.859431, ""target_kind"": ""committed_oblique""}, {""element_id"": ""38158927-652c-4d01-9aa3-770956648d85::roof-oblique::oblique:0"", ""orientation_support_score"": 0.847446, ""target_kind"": ""committed_oblique""}]"
38f71f1d-2c71-4fcd-9997-83b2914416b0,1,2,2,0,"[{""element_id"": ""38f71f1d-2c71-4fcd-9997-83b2914416b0::ceiling-oblique::ceiling-oblique:1"", ""retention_support_score"": 0.944722, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""38f71f1d-2c71-4fcd-9997-83b2914416b0::ceiling-oblique::ceiling-oblique:0"", ""retention_support_score"": 0.91052, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""38f71f1d-2c71-4fcd-9997-83b2914416b0::roof-oblique::oblique:0"", ""retention_support_score"": 0.8405, ""target_kind"": ""committed_oblique""}]","[{""element_id"": ""38f71f1d-2c71-4fcd-9997-83b2914416b0::ceiling-oblique::ceiling-oblique:0"", ""orientation_support_score"": 0.928919, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""38f71f1d-2c71-4fcd-9997-83b2914416b0::ceiling-oblique::ceiling-oblique:1"", ""orientation_support_score"": 0.901869, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""38f71f1d-2c71-4fcd-9997-83b2914416b0::roof-oblique::oblique:0"", ""orientation_support_score"": 0.897597, ""target_kind"": ""committed_oblique""}]"
3a034c99-8986-4749-aedb-0a5a04ea803f,1,2,2,0,"[{""element_id"": ""3a034c99-8986-4749-aedb-0a5a04ea803f::ceiling-oblique::ceiling-oblique:0"", ""retention_support_score"": 0.990006, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""3a034c99-8986-4749-aedb-0a5a04ea803f::ceiling-oblique::ceiling-oblique:1"", ""retention_support_score"": 0.987011, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""3a034c99-8986-4749-aedb-0a5a04ea803f::roof-oblique::oblique:0"", ""retention_support_score"": 0.938403, ""target_kind"": ""committed_oblique""}]","[{""element_id"": ""3a034c99-8986-4749-aedb-0a5a04ea803f::ceiling-oblique::ceiling-oblique:0"", ""orientation_support_score"": 0.994929, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""3a034c99-8986-4749-aedb-0a5a04ea803f::ceiling-oblique::ceiling-oblique:1"", ""orientation_support_score"": 0.993502, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""3a034c99-8986-4749-aedb-0a5a04ea803f::roof-oblique::oblique:0"", ""orientation_support_score"": 0.857106, ""target_kind"": ""committed_oblique""}]"
3a576e1b-4b3e-4f5d-8c20-b39b157fcf03,2,2,2,0,"[{""element_id"": ""3a576e1b-4b3e-4f5d-8c20-b39b157fcf03::ceiling-oblique::ceiling-oblique:1"", ""retention_support_score"": 0.72903, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""3a576e1b-4b3e-4f5d-8c20-b39b157fcf03::ceiling-oblique::ceiling-oblique:0"", ""retention_support_score"": 0.673369, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""3a576e1b-4b3e-4f5d-8c20-b39b157fcf03::roof-oblique::oblique:1"", ""retention_support_score"": 0.671409, ""target_kind"": ""committed_oblique""}]","[{""element_id"": ""3a576e1b-4b3e-4f5d-8c20-b39b157fcf03::ceiling-oblique::ceiling-oblique:1"", ""orientation_support_score"": 0.802522, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""3a576e1b-4b3e-4f5d-8c20-b39b157fcf03::roof-oblique::oblique:1"", ""orientation_support_score"": 0.781865, ""target_kind"": ""committed_oblique""}, {""element_id"": ""3a576e1b-4b3e-4f5d-8c20-b39b157fcf03::ceiling-oblique::ceiling-oblique:0"", ""orientation_support_score"": 0.747972, ""target_kind"": ""candidate_oblique""}]"
3c74f488-a562-4bc4-9d7a-3f707fe85133,2,2,2,0,"[{""element_id"": ""3c74f488-a562-4bc4-9d7a-3f707fe85133::ceiling-oblique::ceiling-oblique:1"", ""retention_support_score"": 0.974389, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""3c74f488-a562-4bc4-9d7a-3f707fe85133::ceiling-oblique::ceiling-oblique:0"", ""retention_support_score"": 0.897126, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""3c74f488-a562-4bc4-9d7a-3f707fe85133::roof-oblique::oblique:0"", ""retention_support_score"": 0.887066, ""target_kind"": ""committed_oblique""}]","[{""element_id"": ""3c74f488-a562-4bc4-9d7a-3f707fe85133::ceiling-oblique::ceiling-oblique:1"", ""orientation_support_score"": 0.967191, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""3c74f488-a562-4bc4-9d7a-3f707fe85133::ceiling-oblique::ceiling-oblique:0"", ""orientation_support_score"": 0.948193, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""3c74f488-a562-4bc4-9d7a-3f707fe85133::ridge-eave-candidate::plane-group::07fe7eec8a01"", ""orientation_support_score"": 0.865543, ""target_kind"": ""ridge_eave_plane_group""}]"
3e378d10-6d7f-451c-b5e8-705731e6f37e,1,2,2,0,"[{""element_id"": ""3e378d10-6d7f-451c-b5e8-705731e6f37e::ceiling-oblique::ceiling-oblique:0"", ""retention_support_score"": 0.72309, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""3e378d10-6d7f-451c-b5e8-705731e6f37e::roof-oblique::oblique:0"", ""retention_support_score"": 0.708105, ""target_kind"": ""committed_oblique""}, {""element_id"": ""3e378d10-6d7f-451c-b5e8-705731e6f37e::roof-oblique::oblique:1"", ""retention_support_score"": 0.690861, ""target_kind"": ""committed_oblique""}]","[{""element_id"": ""3e378d10-6d7f-451c-b5e8-705731e6f37e::roof-oblique::oblique:1"", ""orientation_support_score"": 0.804029, ""target_kind"": ""committed_oblique""}, {""element_id"": ""3e378d10-6d7f-451c-b5e8-705731e6f37e::ceiling-oblique::ceiling-oblique:1"", ""orientation_support_score"": 0.791646, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""3e378d10-6d7f-451c-b5e8-705731e6f37e::ceiling-oblique::ceiling-oblique:0"", ""orientation_support_score"": 0.69507, ""target_kind"": ""candidate_oblique""}]"
3ee81b85-a21f-4f55-a100-5995f36f84f9,0,1,1,0,"[{""element_id"": ""3ee81b85-a21f-4f55-a100-5995f36f84f9::ceiling-oblique::ceiling-oblique:0"", ""retention_support_score"": 0.999998, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""3ee81b85-a21f-4f55-a100-5995f36f84f9::roof-oblique::oblique:0"", ""retention_support_score"": 0.957401, ""target_kind"": ""committed_oblique""}, {""element_id"": ""3ee81b85-a21f-4f55-a100-5995f36f84f9::ridge-eave-candidate::plane-group::a13edc95799e"", ""retention_support_score"": 0.955386, ""target_kind"": ""ridge_eave_plane_group""}]","[{""element_id"": ""3ee81b85-a21f-4f55-a100-5995f36f84f9::ceiling-oblique::ceiling-oblique:0"", ""orientation_support_score"": 0.999999, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""3ee81b85-a21f-4f55-a100-5995f36f84f9::ridge-eave-candidate::plane-group::a13edc95799e"", ""orientation_support_score"": 0.954625, ""target_kind"": ""ridge_eave_plane_group""}, {""element_id"": ""3ee81b85-a21f-4f55-a100-5995f36f84f9::roof-oblique::oblique:0"", ""orientation_support_score"": 0.933402, ""target_kind"": ""committed_oblique""}]"
466d0aa8-7021-4825-8f7b-b954c824c13a,1,2,2,0,"[{""element_id"": ""466d0aa8-7021-4825-8f7b-b954c824c13a::ceiling-oblique::ceiling-oblique:0"", ""retention_support_score"": 0.981733, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""466d0aa8-7021-4825-8f7b-b954c824c13a::roof-oblique::oblique:1"", ""retention_support_score"": 0.935068, ""target_kind"": ""committed_oblique""}, {""element_id"": ""466d0aa8-7021-4825-8f7b-b954c824c13a::roof-oblique::oblique:0"", ""retention_support_score"": 0.911397, ""target_kind"": ""committed_oblique""}]","[{""element_id"": ""466d0aa8-7021-4825-8f7b-b954c824c13a::ceiling-oblique::ceiling-oblique:0"", ""orientation_support_score"": 0.990852, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""466d0aa8-7021-4825-8f7b-b954c824c13a::ceiling-oblique::ceiling-oblique:1"", ""orientation_support_score"": 0.895197, ""target_kind"": ""candidate_oblique""}, {""element_id"": ""466d0aa8-7021-4825-8f7b-b954c824c13a::roof-oblique::oblique:1"", ""orientation_support_score"": 0.886796, ""target_kind"": ""committed_oblique""}]"
49762ea7-8131-4141-ad52-e8012b46f630,0,0,0,0,"[{""element_id"": ""49762ea7-8131-4141-ad52-e8012b46f630::ridge-eave-candidate::plane-group::3107b18ec412"", ""retention_support_score"": 0.638019, ""target_kind"": ""ridge_eave_plane_group""}, {""element_id"": ""49762ea7-8131-4141-ad52-e8012b46f630::ridge-eave-candidate::plane-group::5a4ae55779ec"", ""retention_support_score"": 0.63652, ""target_kind"": ""ridge_eave_plane_group""}]","[{""element_id"": ""49762ea7-8131-4141-ad52-e8012b46f630::ridge-eave-candidate::plane-group::3107b18ec412"", ""orientation_support_score"": 0.705286, ""target_kind"": ""ridge_eave_plane_group""}, {""element_id"": ""49762ea7-8131-4141-ad52-e8012b46f630::ridge-eave-candidate::plane-group::5a4ae55779ec"", ""orientation_support_score"": 0.701539, ""target_kind"": ""ridge_eave_plane_group""}]"
