uuid,story,target_kind,target_index,element_id,target_area_xz_m2,target_azimuth_deg,target_inclination_deg,raw_match_count,raw_xz_coverage,raw_room_trust_mean,raw_normal_dot_p50,raw_azimuth_delta_p50_deg,raw_inclination_delta_p50_deg,ridge_edge_support_len_m,eave_edge_support_len_m,supported_eave_chain_count,supported_eave_chain_total_length_m,best_eave_chain_id,best_eave_chain_support_score,conflicting_raw_pair_count,orientation_support_score,retention_support_score,orientation_flag,retention_flag,split_flag,source_edge_ids,source_edge_overlap_m,source_edge_alignment_deg,source_edge_height_residual_m,building_part_ids,source_part_ids,crossed_part_ids,in_main_body,in_extension,crosses_main_extension_boundary
0b75d30e-c50c-4fc6-88ff-fce983078aa4,0,ridge_eave_plane_group,0,0b75d30e-c50c-4fc6-88ff-fce983078aa4::ridge-eave-candidate::plane-group::3a188ce47436,51.986595,202.315028,41.073586,4,0.807283,1.0,0.753866,157.684972,41.073586,0.0,9.259807,4,17.498261,0b75d30e-c50c-4fc6-88ff-fce983078aa4::eave-chain::0:5,0.790076,0,0.83839,0.873687,strong,keep,False,"[""0b75d30e-c50c-4fc6-88ff-fce983078aa4::eave-chain::0:0"", ""0b75d30e-c50c-4fc6-88ff-fce983078aa4::eave-chain::0:1"", ""0b75d30e-c50c-4fc6-88ff-fce983078aa4::eave-chain::0:2"", ""0b75d30e-c50c-4fc6-88ff-fce983078aa4::eave-chain::0:5""]",17.498261,4.431836,4.183296,"[""building-part:72a6880ad8db79ee69fe""]","[""building-part:72a6880ad8db79ee69fe""]","[""building-part:40315ce3e78212599f3f"", ""building-part:5dcd185d0a9a2ca9a49d"", ""building-part:c2289ffd86765c173288""]",False,True,True
0b75d30e-c50c-4fc6-88ff-fce983078aa4,0,ridge_eave_plane_group,1,0b75d30e-c50c-4fc6-88ff-fce983078aa4::ridge-eave-candidate::plane-group::1ae3db3e3fcd,51.986595,22.315031,43.334983,4,0.807283,1.0,0.727354,22.315031,43.334983,0.0,9.259807,4,17.498261,0b75d30e-c50c-4fc6-88ff-fce983078aa4::eave-chain::0:1,0.783408,0,0.825134,0.868384,strong,keep,False,"[""0b75d30e-c50c-4fc6-88ff-fce983078aa4::eave-chain::0:0"", ""0b75d30e-c50c-4fc6-88ff-fce983078aa4::eave-chain::0:1"", ""0b75d30e-c50c-4fc6-88ff-fce983078aa4::eave-chain::0:2"", ""0b75d30e-c50c-4fc6-88ff-fce983078aa4::eave-chain::0:5""]",17.498261,4.431833,3.984516,"[""building-part:72a6880ad8db79ee69fe""]","[""building-part:72a6880ad8db79ee69fe""]","[""building-part:40315ce3e78212599f3f"", ""building-part:5dcd185d0a9a2ca9a49d"", ""building-part:c2289ffd86765c173288""]",False,True,True
0b75d30e-c50c-4fc6-88ff-fce983078aa4,0,ridge_eave_plane_group,2,0b75d30e-c50c-4fc6-88ff-fce983078aa4::ridge-eave-candidate::plane-group::95ba92d755fc,19.15601,22.315031,43.334983,4,0.770192,1.0,0.728044,88.963314,36.968051,0.0,2.177264,0,0.0,0b75d30e-c50c-4fc6-88ff-fce983078aa4::eave-chain::0:1,0.443509,0,0.81806,0.762549,strong,keep,False,[],0.0,,,"[""building-part:72a6880ad8db79ee69fe""]","[""building-part:72a6880ad8db79ee69fe""]","[""building-part:5dcd185d0a9a2ca9a49d""]",False,True,True
0d3f2993-8386-4130-8f1c-b2938c410828,1,candidate_oblique,0,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-oblique::ceiling-oblique:0,21.035182,92.434854,48.472508,7,0.433434,0.622619,0.990998,1.294515,2.860436,8.385095,5.903225,5,14.100954,0d3f2993-8386-4130-8f1c-b2938c410828::eave-chain::1:1,0.878812,0,0.768972,0.696097,strong,keep,False,"[""0d3f2993-8386-4130-8f1c-b2938c410828::eave-chain::1:0"", ""0d3f2993-8386-4130-8f1c-b2938c410828::eave-chain::1:1"", ""0d3f2993-8386-4130-8f1c-b2938c410828::eave-chain::1:10"", ""0d3f2993-8386-4130-8f1c-b2938c410828::eave-chain::1:3"", ""0d3f2993-8386-4130-8f1c-b2938c410828::eave-chain::1:5""]",14.100954,1.294515,0.539271,"[""building-part:1ee1577b0bc557fc9948"", ""building-part:c163791cdfcf52f968d9""]","[""building-part:1ee1577b0bc557fc9948"", ""building-part:c163791cdfcf52f968d9""]","[""building-part:1ee1577b0bc557fc9948"", ""building-part:c163791cdfcf52f968d9""]",False,True,True
0d3f2993-8386-4130-8f1c-b2938c410828,1,candidate_oblique,1,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-oblique::ceiling-oblique:1,5.25347,273.310527,47.724543,4,0.87311,0.78125,0.942643,0.94388,15.829733,6.217804,4.44388,5,5.994707,0d3f2993-8386-4130-8f1c-b2938c410828::eave-chain::1:9,0.993776,0,0.880318,0.894023,strong,keep,False,"[""0d3f2993-8386-4130-8f1c-b2938c410828::eave-chain::1:3"", ""0d3f2993-8386-4130-8f1c-b2938c410828::eave-chain::1:5"", ""0d3f2993-8386-4130-8f1c-b2938c410828::eave-chain::1:6"", ""0d3f2993-8386-4130-8f1c-b2938c410828::eave-chain::1:7"", ""0d3f2993-8386-4130-8f1c-b2938c410828::eave-chain::1:9""]",5.994707,0.212809,0.953134,"[""building-part:19b2e65c3b1830d82335"", ""building-part:1ee1577b0bc557fc9948""]","[""building-part:19b2e65c3b1830d82335"", ""building-part:1ee1577b0bc557fc9948""]","[""building-part:19b2e65c3b1830d82335"", ""building-part:1ee1577b0bc557fc9948""]",True,True,True
0d3f2993-8386-4130-8f1c-b2938c410828,1,candidate_oblique,2,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-oblique::ceiling-oblique:2,15.174739,3.231879,45.862482,6,0.612903,0.673109,0.997843,0.568165,2.414301,2.708868,18.136274,5,28.656661,0d3f2993-8386-4130-8f1c-b2938c410828::eave-chain::1:11,0.95581,0,0.823435,0.779352,strong,keep,False,"[""0d3f2993-8386-4130-8f1c-b2938c410828::eave-chain::1:11"", ""0d3f2993-8386-4130-8f1c-b2938c410828::eave-chain::1:12"", ""0d3f2993-8386-4130-8f1c-b2938c410828::eave-chain::1:13"", ""0d3f2993-8386-4130-8f1c-b2938c410828::eave-chain::1:2"", ""0d3f2993-8386-4130-8f1c-b2938c410828::eave-chain::1:4""]",28.656661,0.932529,0.087702,"[""building-part:19b2e65c3b1830d82335"", ""building-part:1ee1577b0bc557fc9948""]","[""building-part:19b2e65c3b1830d82335"", ""building-part:1ee1577b0bc557fc9948""]","[""building-part:19b2e65c3b1830d82335"", ""building-part:1ee1577b0bc557fc9948""]",True,True,True
0d3f2993-8386-4130-8f1c-b2938c410828,1,candidate_oblique,3,0d3f2993-8386-4130-8f1c-b2938c410828::ceiling-oblique::ceiling-oblique:3,3.560983,183.247635,50.232094,1,0.741838,0.740741,0.999965,0.612356,0.091409,0.0,3.516786,2,13.046557,0d3f2993-8386-4130-8f1c-b2938c410828::eave-chain::1:13,0.987864,0,0.870572,0.820715,strong,keep,False,"[""0d3f2993-8386-4130-8f1c-b2938c410828::eave-chain::1:11"", ""0d3f2993-8386-4130-8f1c-b2938c410828::eave-chain::1:13""]",13.046557,0.721113,2.13626,"[""building-part:19b2e65c3b1830d82335"", ""building-part:1ee1577b0bc557fc9948""]","[""building-part:19b2e65c3b1830d82335"", ""building-part:1ee1577b0bc557fc9948""]","[""building-part:19b2e65c3b1830d82335"", ""building-part:1ee1577b0bc557fc9948""]",True,True,True
0d3f2993-8386-4130-8f1c-b2938c410828,1,committed_oblique,0,0d3f2993-8386-4130-8f1c-b2938c410828::roof-oblique::oblique:0,11.996192,92.429199,48.469721,3,0.415013,0.579861,0.975929,1.088847,12.576043,0.0,1.820266,3,10.54439,0d3f2993-8386-4130-8f1c-b2938c410828::eave-chain::1:5,0.797822,0,0.744925,0.568176,medium,maybe,False,"[""0d3f2993-8386-4130-8f1c-b2938c410828::eave-chain::1:10"", ""0d3f2993-8386-4130-8f1c-b2938c410828::eave-chain::1:3"", ""0d3f2993-8386-4130-8f1c-b2938c410828::eave-chain::1:5""]",10.54439,1.281556,0.712769,"[""building-part:19b2e65c3b1830d82335"", ""building-part:1ee1577b0bc557fc9948"", ""building-part:e2d525cefa09f9b6d807""]","[""building-part:19b2e65c3b1830d82335"", ""building-part:1ee1577b0bc557fc9948"", ""building-part:e2d525cefa09f9b6d807""]","[""building-part:19b2e65c3b1830d82335"", ""building-part:1ee1577b0bc557fc9948""]",True,True,True
0d3f2993-8386-4130-8f1c-b2938c410828,1,committed_oblique,1,0d3f2993-8386-4130-8f1c-b2938c410828::roof-oblique::oblique:1,12.045435,273.307897,47.727826,6,0.849112,0.802885,0.672653,88.093571,15.896257,3.267651,2.218053,5,5.994707,0d3f2993-8386-4130-8f1c-b2938c410828::eave-chain::1:7,0.951395,0,0.747014,0.834752,medium,keep,False,"[""0d3f2993-8386-4130-8f1c-b2938c410828::eave-chain::1:3"", ""0d3f2993-8386-4130-8f1c-b2938c410828::eave-chain::1:5"", ""0d3f2993-8386-4130-8f1c-b2938c410828::eave-chain::1:6"", ""0d3f2993-8386-4130-8f1c-b2938c410828::eave-chain::1:7"", ""0d3f2993-8386-4130-8f1c-b2938c410828::eave-chain::1:9""]",5.994707,0.212809,0.953107,"[""building-part:19b2e65c3b1830d82335"", ""building-part:1ee1577b0bc557fc9948""]","[""building-part:19b2e65c3b1830d82335"", ""building-part:1ee1577b0bc557fc9948""]","[""building-part:19b2e65c3b1830d82335"", ""building-part:1ee1577b0bc557fc9948""]",True,True,True
0d3f2993-8386-4130-8f1c-b2938c410828,1,committed_oblique,2,0d3f2993-8386-4130-8f1c-b2938c410828::roof-oblique::oblique:2,0.977427,183.242411,50.226707,1,0.452658,0.740741,0.999964,0.61758,0.096797,0.0,3.516786,2,13.046557,0d3f2993-8386-4130-8f1c-b2938c410828::eave-chain::1:13,0.988036,0,0.812736,0.705044,strong,keep,False,"[""0d3f2993-8386-4130-8f1c-b2938c410828::eave-chain::1:11"", ""0d3f2993-8386-4130-8f1c-b2938c410828::eave-chain::1:13""]",13.046557,0.721113,2.135357,"[""building-part:19b2e65c3b1830d82335""]","[""building-part:19b2e65c3b1830d82335""]","[""building-part:19b2e65c3b1830d82335""]",True,False,False
0d3f2993-8386-4130-8f1c-b2938c410828,0,ridge_eave_plane_group,0,0d3f2993-8386-4130-8f1c-b2938c410828::ridge-eave-candidate::plane-group::08e1b22b86b6,154.961305,90.872127,50.724194,2,0.153282,0.916667,0.633054,90.0,50.724194,0.0,6.358008,3,8.665147,0d3f2993-8386-4130-8f1c-b2938c410828::eave-chain::0:5,0.898265,0,0.622183,0.571257,medium,maybe,False,"[""0d3f2993-8386-4130-8f1c-b2938c410828::eave-chain::0:0"", ""0d3f2993-8386-4130-8f1c-b2938c410828::eave-chain::0:2"", ""0d3f2993-8386-4130-8f1c-b2938c410828::eave-chain::0:5""]",8.665147,1.207389,6.588716,"[""building-part:c163791cdfcf52f968d9""]","[""building-part:c163791cdfcf52f968d9""]","[""building-part:19b2e65c3b1830d82335"", ""building-part:9b9603b3c9724eeebae5"", ""building-part:e2d525cefa09f9b6d807""]",False,True,True
0d3f2993-8386-4130-8f1c-b2938c410828,0,ridge_eave_plane_group,1,0d3f2993-8386-4130-8f1c-b2938c410828::ridge-eave-candidate::plane-group::105777bc81d0,154.961305,273.310528,47.724415,2,0.153282,0.916667,0.672697,90.0,47.724415,0.0,6.358008,3,8.665147,0d3f2993-8386-4130-8f1c-b2938c410828::eave-chain::0:5,0.853098,0,0.642005,0.579185,medium,maybe,False,"[""0d3f2993-8386-4130-8f1c-b2938c410828::eave-chain::0:0"", ""0d3f2993-8386-4130-8f1c-b2938c410828::eave-chain::0:2"", ""0d3f2993-8386-4130-8f1c-b2938c410828::eave-chain::0:5""]",8.665147,3.64579,3.707417,"[""building-part:19b2e65c3b1830d82335"", ""building-part:1ee1577b0bc557fc9948""]","[""building-part:19b2e65c3b1830d82335"", ""building-part:1ee1577b0bc557fc9948""]","[""building-part:19b2e65c3b1830d82335"", ""building-part:9b9603b3c9724eeebae5"", ""building-part:e2d525cefa09f9b6d807""]",True,True,True
0d3f2993-8386-4130-8f1c-b2938c410828,0,ridge_eave_plane_group,2,0d3f2993-8386-4130-8f1c-b2938c410828::ridge-eave-candidate::plane-group::a28ebde6bbf9,154.961305,93.248421,48.167724,2,0.153282,0.916667,0.666952,90.0,48.167724,0.0,6.358008,3,8.665147,0d3f2993-8386-4130-8f1c-b2938c410828::eave-chain::0:2,0.86091,0,0.639132,0.578036,medium,maybe,False,"[""0d3f2993-8386-4130-8f1c-b2938c410828::eave-chain::0:0"", ""0d3f2993-8386-4130-8f1c-b2938c410828::eave-chain::0:2"", ""0d3f2993-8386-4130-8f1c-b2938c410828::eave-chain::0:5""]",8.665147,3.583684,5.263544,"[""building-part:19b2e65c3b1830d82335"", ""building-part:1ee1577b0bc557fc9948""]","[""building-part:19b2e65c3b1830d82335"", ""building-part:1ee1577b0bc557fc9948""]","[""building-part:19b2e65c3b1830d82335"", ""building-part:9b9603b3c9724eeebae5"", ""building-part:e2d525cefa09f9b6d807""]",True,True,True
0d3f2993-8386-4130-8f1c-b2938c410828,0,ridge_eave_plane_group,3,0d3f2993-8386-4130-8f1c-b2938c410828::ridge-eave-candidate::plane-group::82e4db5854b1,154.961305,3.229361,45.857771,2,0.153282,0.916667,0.696442,90.0,45.857771,0.0,4.584979,4,14.246101,0d3f2993-8386-4130-8f1c-b2938c410828::eave-chain::0:6,0.85193,0,0.653877,0.583934,medium,maybe,False,"[""0d3f2993-8386-4130-8f1c-b2938c410828::eave-chain::0:1"", ""0d3f2993-8386-4130-8f1c-b2938c410828::eave-chain::0:3"", ""0d3f2993-8386-4130-8f1c-b2938c410828::eave-chain::0:4"", ""0d3f2993-8386-4130-8f1c-b2938c410828::eave-chain::0:6""]",14.246101,3.566449,3.74439,"[""building-part:19b2e65c3b1830d82335"", ""building-part:1ee1577b0bc557fc9948""]","[""building-part:19b2e65c3b1830d82335"", ""building-part:1ee1577b0bc557fc9948""]","[""building-part:19b2e65c3b1830d82335"", ""building-part:9b9603b3c9724eeebae5"", ""building-part:e2d525cefa09f9b6d807""]",True,True,True
0d3f2993-8386-4130-8f1c-b2938c410828,0,ridge_eave_plane_group,4,0d3f2993-8386-4130-8f1c-b2938c410828::ridge-eave-candidate::plane-group::bd2d5867738b,154.961305,183.247565,50.231968,2,0.153282,0.916667,0.639681,90.0,50.231968,0.0,4.584979,4,14.246101,0d3f2993-8386-4130-8f1c-b2938c410828::eave-chain::0:6,0.838375,0,0.625497,0.572582,medium,maybe,False,"[""0d3f2993-8386-4130-8f1c-b2938c410828::eave-chain::0:1"", ""0d3f2993-8386-4130-8f1c-b2938c410828::eave-chain::0:3"", ""0d3f2993-8386-4130-8f1c-b2938c410828::eave-chain::0:4"", ""0d3f2993-8386-4130-8f1c-b2938c410828::eave-chain::0:6""]",14.246101,3.584652,4.630174,"[""building-part:19b2e65c3b1830d82335"", ""building-part:1ee1577b0bc557fc9948""]","[""building-part:19b2e65c3b1830d82335"", ""building-part:1ee1577b0bc557fc9948""]","[""building-part:19b2e65c3b1830d82335"", ""building-part:9b9603b3c9724eeebae5"", ""building-part:e2d525cefa09f9b6d807""]",True,True,True
0f911051-6084-4f0d-8f9a-24fc5b20f6ff,0,ridge_eave_plane_group,0,0f911051-6084-4f0d-8f9a-24fc5b20f6ff::ridge-eave-candidate::plane-group::03e5930b89ea,258.469586,222.159079,1.541918,14,0.961982,0.97619,0.999638,137.840921,1.541918,0.0,28.766834,12,68.232252,0f911051-6084-4f0d-8f9a-24fc5b20f6ff::eave-chain::0:15,0.989189,0,0.985073,0.979959,strong,keep,False,"[""0f911051-6084-4f0d-8f9a-24fc5b20f6ff::eave-chain::0:0"", ""0f911051-6084-4f0d-8f9a-24fc5b20f6ff::eave-chain::0:10"", ""0f911051-6084-4f0d-8f9a-24fc5b20f6ff::eave-chain::0:11"", ""0f911051-6084-4f0d-8f9a-24fc5b20f6ff::eave-chain::0:13"", ""0f911051-6084-4f0d-8f9a-24fc5b20f6ff::eave-chain::0:14"", ""0f911051-6084-4f0d-8f9a-24fc5b20f6ff::eave-chain::0:15"", ""0f911051-6084-4f0d-8f9a-24fc5b20f6ff::eave-chain::0:17"", ""0f911051-6084-4f0d-8f9a-24fc5b20f6ff::eave-chain::0:2"", ""0f911051-6084-4f0d-8f9a-24fc5b20f6ff::eave-chain::0:4"", ""0f911051-6084-4f0d-8f9a-24fc5b20f6ff::eave-chain::0:5"", ""0f911051-6084-4f0d-8f9a-24fc5b20f6ff::eave-chain::0:7"", ""0f911051-6084-4f0d-8f9a-24fc5b20f6ff::eave-chain::0:9""]",68.232252,0.060851,0.099876,"[""building-part:b70d313a3ae42f3de28a""]","[""building-part:b70d313a3ae42f3de28a""]","[""building-part:925c5dd686947970ccf3"", ""building-part:b70d313a3ae42f3de28a""]",True,True,True
0fe789ce-e653-4828-863c-0f6ce7fee21d,1,candidate_oblique,0,0fe789ce-e653-4828-863c-0f6ce7fee21d::ceiling-oblique::ceiling-oblique:0,14.57578,283.204478,44.060918,5,0.646402,0.85676,0.930983,10.009181,21.410978,6.060317,6.210821,2,6.210821,0fe789ce-e653-4828-863c-0f6ce7fee21d::eave-chain::1:4,0.984993,0,0.8518,0.81611,strong,keep,False,"[""0fe789ce-e653-4828-863c-0f6ce7fee21d::eave-chain::1:1"", ""0fe789ce-e653-4828-863c-0f6ce7fee21d::eave-chain::1:4""]",6.210821,0.205844,0.329295,"[""building-part:c461e3d27469ce617684"", ""building-part:f621cd199cf95a4de0b1""]","[""building-part:c461e3d27469ce617684"", ""building-part:f621cd199cf95a4de0b1""]","[""building-part:c461e3d27469ce617684"", ""building-part:f621cd199cf95a4de0b1""]",False,True,True
0fe789ce-e653-4828-863c-0f6ce7fee21d,1,candidate_oblique,1,0fe789ce-e653-4828-863c-0f6ce7fee21d::ceiling-oblique::ceiling-oblique:1,9.331479,103.558464,43.091788,3,0.434019,0.761267,0.95682,24.291325,1.798775,6.061341,3.030292,1,3.030292,0fe789ce-e653-4828-863c-0f6ce7fee21d::eave-chain::1:2,0.982565,0,0.793594,0.717225,strong,keep,False,"[""0fe789ce-e653-4828-863c-0f6ce7fee21d::eave-chain::1:2""]",3.030292,0.367422,0.030547,"[""building-part:c461e3d27469ce617684"", ""building-part:f621cd199cf95a4de0b1""]","[""building-part:c461e3d27469ce617684"", ""building-part:f621cd199cf95a4de0b1""]","[""building-part:c461e3d27469ce617684"", ""building-part:f621cd199cf95a4de0b1""]",False,True,True
0fe789ce-e653-4828-863c-0f6ce7fee21d,1,committed_oblique,0,0fe789ce-e653-4828-863c-0f6ce7fee21d::roof-oblique::oblique:0,29.073309,283.206405,44.060868,5,0.563983,0.85676,0.930984,10.011108,21.410928,6.060317,3.180671,2,6.210821,0fe789ce-e653-4828-863c-0f6ce7fee21d::eave-chain::1:4,0.985045,0,0.835316,0.783142,strong,keep,False,"[""0fe789ce-e653-4828-863c-0f6ce7fee21d::eave-chain::1:1"", ""0fe789ce-e653-4828-863c-0f6ce7fee21d::eave-chain::1:4""]",6.210821,0.205844,0.329193,"[""building-part:c461e3d27469ce617684"", ""building-part:f621cd199cf95a4de0b1""]","[""building-part:c461e3d27469ce617684"", ""building-part:f621cd199cf95a4de0b1""]","[""building-part:c461e3d27469ce617684"", ""building-part:f621cd199cf95a4de0b1""]",False,True,True
0fe789ce-e653-4828-863c-0f6ce7fee21d,1,committed_oblique,1,0fe789ce-e653-4828-863c-0f6ce7fee21d::roof-oblique::oblique:1,25.786842,103.559173,43.094856,4,0.303591,0.82095,0.84352,50.36643,18.949987,6.061341,0.0,1,3.030292,0fe789ce-e653-4828-863c-0f6ce7fee21d::eave-chain::1:2,0.973751,0,0.728763,0.65433,medium,keep,False,"[""0fe789ce-e653-4828-863c-0f6ce7fee21d::eave-chain::1:2""]",3.030292,0.367422,0.030322,"[""building-part:f621cd199cf95a4de0b1""]","[""building-part:f621cd199cf95a4de0b1""]","[""building-part:c461e3d27469ce617684"", ""building-part:f621cd199cf95a4de0b1""]",False,True,True
0fe789ce-e653-4828-863c-0f6ce7fee21d,1,ridge_eave_plane_group,0,0fe789ce-e653-4828-863c-0f6ce7fee21d::ridge-eave-candidate::plane-group::e5349e9d906d,67.011082,283.18981,44.058554,8,0.385393,0.834839,0.715756,90.273752,11.615897,12.121658,0.0,3,9.241113,0fe789ce-e653-4828-863c-0f6ce7fee21d::eave-chain::1:4,0.989755,0,0.685409,0.664276,medium,keep,False,"[""0fe789ce-e653-4828-863c-0f6ce7fee21d::eave-chain::1:1"", ""0fe789ce-e653-4828-863c-0f6ce7fee21d::eave-chain::1:2"", ""0fe789ce-e653-4828-863c-0f6ce7fee21d::eave-chain::1:4""]",9.241113,0.169225,0.63724,"[""building-part:c461e3d27469ce617684"", ""building-part:f621cd199cf95a4de0b1""]","[""building-part:c461e3d27469ce617684"", ""building-part:f621cd199cf95a4de0b1""]","[""building-part:c461e3d27469ce617684"", ""building-part:f621cd199cf95a4de0b1""]",False,True,True
0fe789ce-e653-4828-863c-0f6ce7fee21d,1,ridge_eave_plane_group,1,0fe789ce-e653-4828-863c-0f6ce7fee21d::ridge-eave-candidate::plane-group::5aee15f9715c,67.011082,103.532511,43.752899,8,0.385393,0.834839,0.705737,90.068948,11.310242,12.121658,0.0,3,9.241113,0fe789ce-e653-4828-863c-0f6ce7fee21d::eave-chain::1:2,0.978642,0,0.680399,0.662273,medium,keep,False,"[""0fe789ce-e653-4828-863c-0f6ce7fee21d::eave-chain::1:1"", ""0fe789ce-e653-4828-863c-0f6ce7fee21d::eave-chain::1:2"", ""0fe789ce-e653-4828-863c-0f6ce7fee21d::eave-chain::1:4""]",9.241113,0.173476,3.72497,"[""building-part:c461e3d27469ce617684"", ""building-part:f621cd199cf95a4de0b1""]","[""building-part:c461e3d27469ce617684"", ""building-part:f621cd199cf95a4de0b1""]","[""building-part:c461e3d27469ce617684"", ""building-part:f621cd199cf95a4de0b1""]",False,True,True
107e8496-9bff-42bb-b776-720f44b70e55,0,candidate_oblique,0,107e8496-9bff-42bb-b776-720f44b70e55::ceiling-oblique::ceiling-oblique:0,13.842579,94.107374,18.123599,3,0.972501,0.805556,0.999829,0.963357,1.014885,0.0,12.541457,6,60.788952,107e8496-9bff-42bb-b776-720f44b70e55::eave-chain::0:10,0.996565,0,0.936081,0.950077,strong,keep,False,"[""107e8496-9bff-42bb-b776-720f44b70e55::eave-chain::0:0"", ""107e8496-9bff-42bb-b776-720f44b70e55::eave-chain::0:10"", ""107e8496-9bff-42bb-b776-720f44b70e55::eave-chain::0:2"", ""107e8496-9bff-42bb-b776-720f44b70e55::eave-chain::0:4"", ""107e8496-9bff-42bb-b776-720f44b70e55::eave-chain::0:7"", ""107e8496-9bff-42bb-b776-720f44b70e55::eave-chain::0:9""]",60.788952,0.216235,0.564156,"[""building-part:061d65aca689be4c99fd"", ""building-part:0e47730b58dee829f78c"", ""building-part:1678ec9739af70a91afa""]","[""building-part:061d65aca689be4c99fd"", ""building-part:0e47730b58dee829f78c"", ""building-part:1678ec9739af70a91afa""]","[""building-part:061d65aca689be4c99fd"", ""building-part:0e47730b58dee829f78c"", ""building-part:1678ec9739af70a91afa""]",True,True,True
107e8496-9bff-42bb-b776-720f44b70e55,0,committed_oblique,0,107e8496-9bff-42bb-b776-720f44b70e55::roof-oblique::oblique:0,16.339758,94.092533,18.124761,4,0.981963,0.854167,0.975105,43.427991,9.569242,0.0,13.397455,6,60.788952,107e8496-9bff-42bb-b776-720f44b70e55::eave-chain::0:10,0.996608,0,0.940195,0.958639,strong,keep,False,"[""107e8496-9bff-42bb-b776-720f44b70e55::eave-chain::0:0"", ""107e8496-9bff-42bb-b776-720f44b70e55::eave-chain::0:10"", ""107e8496-9bff-42bb-b776-720f44b70e55::eave-chain::0:2"", ""107e8496-9bff-42bb-b776-720f44b70e55::eave-chain::0:4"", ""107e8496-9bff-42bb-b776-720f44b70e55::eave-chain::0:7"", ""107e8496-9bff-42bb-b776-720f44b70e55::eave-chain::0:9""]",60.788952,0.216235,0.563909,"[""building-part:0e47730b58dee829f78c"", ""building-part:1678ec9739af70a91afa""]","[""building-part:0e47730b58dee829f78c"", ""building-part:1678ec9739af70a91afa""]","[""building-part:061d65aca689be4c99fd"", ""building-part:0e47730b58dee829f78c"", ""building-part:1678ec9739af70a91afa""]",False,True,True
107e8496-9bff-42bb-b776-720f44b70e55,0,ridge_eave_plane_group,0,107e8496-9bff-42bb-b776-720f44b70e55::ridge-eave-candidate::plane-group::c1d377395f17,96.493399,94.107374,18.123568,9,0.97255,0.935185,0.950388,85.892626,18.123568,0.0,23.646225,6,60.788952,107e8496-9bff-42bb-b776-720f44b70e55::eave-chain::0:10,0.997473,0,0.950259,0.966135,strong,keep,False,"[""107e8496-9bff-42bb-b776-720f44b70e55::eave-chain::0:0"", ""107e8496-9bff-42bb-b776-720f44b70e55::eave-chain::0:10"", ""107e8496-9bff-42bb-b776-720f44b70e55::eave-chain::0:2"", ""107e8496-9bff-42bb-b776-720f44b70e55::eave-chain::0:4"", ""107e8496-9bff-42bb-b776-720f44b70e55::eave-chain::0:7"", ""107e8496-9bff-42bb-b776-720f44b70e55::eave-chain::0:9""]",60.788952,0.216235,0.55194,"[""building-part:0e47730b58dee829f78c"", ""building-part:1678ec9739af70a91afa""]","[""building-part:0e47730b58dee829f78c"", ""building-part:1678ec9739af70a91afa""]","[""building-part:061d65aca689be4c99fd"", ""building-part:0e47730b58dee829f78c"", ""building-part:1678ec9739af70a91afa""]",False,True,True
117d172e-00d6-436e-8df2-050f25977602,1,candidate_oblique,0,117d172e-00d6-436e-8df2-050f25977602::ceiling-oblique::ceiling-oblique:0,14.144809,231.706784,45.66049,4,0.921394,0.916667,0.999962,0.064343,0.494291,13.67547,12.55999,3,15.104131,117d172e-00d6-436e-8df2-050f25977602::eave-chain::1:2,0.99042,0,0.95926,0.951883,strong,keep,False,"[""117d172e-00d6-436e-8df2-050f25977602::eave-chain::1:0"", ""117d172e-00d6-436e-8df2-050f25977602::eave-chain::1:1"", ""117d172e-00d6-436e-8df2-050f25977602::eave-chain::1:2""]",15.104131,0.132005,0.049477,"[""building-part:26f4bdadc193308eb79d""]","[""building-part:26f4bdadc193308eb79d""]","[""building-part:26f4bdadc193308eb79d""]",True,True,True
