uuid,story,room_index,n_planes,n_oblique_raw,raw_majority_class,pipeline_class,raw_vs_pipeline_agrees,incl_p50_deg,classification_counts
016980bc-6762-4022-bfbf-17df4112e10c,0,0,1,0,flat,none,False,0.0,"{""uncovered"": 1}"
016980bc-6762-4022-bfbf-17df4112e10c,1,6,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
016980bc-6762-4022-bfbf-17df4112e10c,2,9,2,1,flat,mixed,False,22.66,"{""flat_matched"": 1, ""oblique_covered_by_flat"": 1}"
016980bc-6762-4022-bfbf-17df4112e10c,2,10,4,3,oblique,mixed,False,42.57,"{""flat_matched"": 1, ""oblique_matched"": 2, ""oblique_covered_by_flat"": 1}"
016980bc-6762-4022-bfbf-17df4112e10c,2,11,2,1,flat,flat,True,22.09,"{""flat_matched"": 1, ""oblique_covered_by_flat"": 1}"
019e1376-9762-42d6-8520-b664b8c752df,1,0,4,3,oblique,mixed,False,20.63,"{""flat_matched"": 1, ""oblique_matched"": 3}"
019e1376-9762-42d6-8520-b664b8c752df,1,1,2,1,flat,mixed,False,12.39,"{""flat_matched"": 1, ""oblique_matched"": 1}"
019e1376-9762-42d6-8520-b664b8c752df,1,3,2,1,flat,mixed,False,13.3,"{""flat_matched"": 1, ""oblique_matched"": 1}"
019e1376-9762-42d6-8520-b664b8c752df,1,4,3,2,oblique,mixed,False,11.06,"{""flat_matched"": 1, ""oblique_matched"": 1, ""oblique_covered_by_flat"": 1}"
019e1376-9762-42d6-8520-b664b8c752df,0,5,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
019e1376-9762-42d6-8520-b664b8c752df,1,6,2,1,flat,mixed,False,12.23,"{""flat_matched"": 1, ""oblique_matched"": 1}"
0430ebc2-236b-4b5d-991f-3e97ad246b78,0,0,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
0430ebc2-236b-4b5d-991f-3e97ad246b78,0,1,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
0430ebc2-236b-4b5d-991f-3e97ad246b78,0,2,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
0430ebc2-236b-4b5d-991f-3e97ad246b78,0,3,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
0430ebc2-236b-4b5d-991f-3e97ad246b78,0,4,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
0430ebc2-236b-4b5d-991f-3e97ad246b78,0,5,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
0430ebc2-236b-4b5d-991f-3e97ad246b78,0,6,2,0,flat,flat,True,0.0,"{""flat_matched"": 2}"
0430ebc2-236b-4b5d-991f-3e97ad246b78,0,7,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
05cecad4-119e-4dd2-beaf-d4af36973644,0,0,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
05cecad4-119e-4dd2-beaf-d4af36973644,0,1,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
05cecad4-119e-4dd2-beaf-d4af36973644,0,2,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
05cecad4-119e-4dd2-beaf-d4af36973644,0,3,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
05cecad4-119e-4dd2-beaf-d4af36973644,0,4,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
05cecad4-119e-4dd2-beaf-d4af36973644,0,5,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
05cecad4-119e-4dd2-beaf-d4af36973644,0,6,2,1,flat,flat,True,12.29,"{""flat_matched"": 1, ""oblique_covered_by_flat"": 1}"
0a5032e9-85a0-4970-9143-c430bbdaa0f5,0,0,1,0,flat,mixed,False,0.0,"{""flat_matched"": 1}"
0a5032e9-85a0-4970-9143-c430bbdaa0f5,0,1,1,0,flat,mixed,False,0.0,"{""flat_matched"": 1}"
0a5032e9-85a0-4970-9143-c430bbdaa0f5,0,2,3,3,oblique,mixed,False,12.83,"{""oblique_matched"": 3}"
0a5032e9-85a0-4970-9143-c430bbdaa0f5,0,3,2,0,flat,mixed,False,0.0,"{""flat_matched"": 2}"
0a5032e9-85a0-4970-9143-c430bbdaa0f5,0,6,2,0,flat,mixed,False,0.0,"{""flat_matched"": 2}"
0a5032e9-85a0-4970-9143-c430bbdaa0f5,0,7,1,0,flat,mixed,False,0.0,"{""flat_matched"": 1}"
0a5032e9-85a0-4970-9143-c430bbdaa0f5,0,8,1,0,flat,mixed,False,0.0,"{""flat_matched"": 1}"
0b75d30e-c50c-4fc6-88ff-fce983078aa4,1,0,26,22,oblique,oblique,True,49.88,"{""flat_covered_by_oblique"": 4, ""oblique_matched"": 8, ""oblique_wrong_orientation"": 12, ""near_vertical_skip"": 2}"
0b75d30e-c50c-4fc6-88ff-fce983078aa4,0,1,2,0,flat,flat,True,0.0,"{""flat_matched"": 2}"
0b75d30e-c50c-4fc6-88ff-fce983078aa4,0,2,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
0b75d30e-c50c-4fc6-88ff-fce983078aa4,0,4,3,2,oblique,flat,False,6.36,"{""flat_matched"": 1, ""oblique_covered_by_flat"": 2}"
0b75d30e-c50c-4fc6-88ff-fce983078aa4,0,5,1,1,oblique,flat,False,6.38,"{""oblique_covered_by_flat"": 1}"
0ce3ac3a-93ce-4ac0-9704-3cf7d31a636d,0,0,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
0ce3ac3a-93ce-4ac0-9704-3cf7d31a636d,0,1,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
0ce3ac3a-93ce-4ac0-9704-3cf7d31a636d,0,2,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
0ce3ac3a-93ce-4ac0-9704-3cf7d31a636d,0,3,5,3,oblique,flat,False,8.95,"{""flat_matched"": 2, ""oblique_covered_by_flat"": 3}"
0ce3ac3a-93ce-4ac0-9704-3cf7d31a636d,0,4,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
0ce3ac3a-93ce-4ac0-9704-3cf7d31a636d,0,5,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
0ce3ac3a-93ce-4ac0-9704-3cf7d31a636d,0,6,2,1,flat,flat,True,5.52,"{""flat_matched"": 1, ""oblique_covered_by_flat"": 1}"
0d3f2993-8386-4130-8f1c-b2938c410828,1,0,6,4,oblique,flat,False,51.01,"{""flat_matched"": 2, ""oblique_covered_by_flat"": 4}"
0d3f2993-8386-4130-8f1c-b2938c410828,1,1,10,8,oblique,mixed,False,45.22,"{""flat_matched"": 2, ""oblique_covered_by_flat"": 4, ""oblique_wrong_orientation"": 1, ""oblique_matched"": 3}"
0d3f2993-8386-4130-8f1c-b2938c410828,1,2,2,1,flat,flat,True,23.98,"{""flat_matched"": 1, ""oblique_covered_by_flat"": 1}"
0d3f2993-8386-4130-8f1c-b2938c410828,1,3,3,2,oblique,flat,False,43.27,"{""flat_matched"": 1, ""oblique_covered_by_flat"": 2}"
0d3f2993-8386-4130-8f1c-b2938c410828,1,4,8,6,oblique,mixed,False,40.48,"{""flat_matched"": 2, ""oblique_wrong_orientation"": 3, ""oblique_matched"": 3}"
0d3f2993-8386-4130-8f1c-b2938c410828,1,5,5,4,oblique,flat,False,47.73,"{""flat_matched"": 1, ""oblique_covered_by_flat"": 4}"
0d3f2993-8386-4130-8f1c-b2938c410828,1,6,6,4,oblique,flat,False,26.94,"{""flat_matched"": 2, ""oblique_covered_by_flat"": 4}"
0d3f2993-8386-4130-8f1c-b2938c410828,0,7,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
0d3f2993-8386-4130-8f1c-b2938c410828,0,10,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
0f911051-6084-4f0d-8f9a-24fc5b20f6ff,0,0,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
0f911051-6084-4f0d-8f9a-24fc5b20f6ff,0,1,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
0f911051-6084-4f0d-8f9a-24fc5b20f6ff,0,2,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
0f911051-6084-4f0d-8f9a-24fc5b20f6ff,0,3,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
0f911051-6084-4f0d-8f9a-24fc5b20f6ff,0,4,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
0f911051-6084-4f0d-8f9a-24fc5b20f6ff,0,5,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
0f911051-6084-4f0d-8f9a-24fc5b20f6ff,0,6,2,0,flat,flat,True,0.0,"{""flat_matched"": 2}"
0f911051-6084-4f0d-8f9a-24fc5b20f6ff,0,7,2,0,flat,flat,True,0.0,"{""flat_matched"": 2}"
0f911051-6084-4f0d-8f9a-24fc5b20f6ff,0,8,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
0f911051-6084-4f0d-8f9a-24fc5b20f6ff,0,9,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
0f911051-6084-4f0d-8f9a-24fc5b20f6ff,0,10,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
0f911051-6084-4f0d-8f9a-24fc5b20f6ff,0,11,1,0,flat,flat,True,1.42,"{""flat_matched"": 1}"
0fe789ce-e653-4828-863c-0f6ce7fee21d,1,0,3,2,oblique,mixed,False,22.65,"{""flat_matched"": 1, ""oblique_matched"": 2}"
0fe789ce-e653-4828-863c-0f6ce7fee21d,1,1,2,2,oblique,mixed,False,24.62,"{""oblique_wrong_orientation"": 1, ""oblique_matched"": 1}"
0fe789ce-e653-4828-863c-0f6ce7fee21d,1,3,18,15,oblique,mixed,False,18.8,"{""flat_matched"": 3, ""oblique_wrong_orientation"": 8, ""oblique_matched"": 7}"
0fe789ce-e653-4828-863c-0f6ce7fee21d,0,4,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
0fe789ce-e653-4828-863c-0f6ce7fee21d,0,7,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
107e8496-9bff-42bb-b776-720f44b70e55,0,0,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
107e8496-9bff-42bb-b776-720f44b70e55,0,1,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
107e8496-9bff-42bb-b776-720f44b70e55,0,2,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
107e8496-9bff-42bb-b776-720f44b70e55,0,3,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
107e8496-9bff-42bb-b776-720f44b70e55,0,4,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
107e8496-9bff-42bb-b776-720f44b70e55,0,5,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
107e8496-9bff-42bb-b776-720f44b70e55,0,6,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
107e8496-9bff-42bb-b776-720f44b70e55,0,7,1,1,oblique,oblique,True,19.14,"{""oblique_matched"": 1}"
107e8496-9bff-42bb-b776-720f44b70e55,0,8,1,1,oblique,mixed,False,17.48,"{""oblique_matched"": 1}"
10d27382-8fce-456b-897d-3d5194ff5de5,1,0,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
10d27382-8fce-456b-897d-3d5194ff5de5,1,1,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
10d27382-8fce-456b-897d-3d5194ff5de5,1,2,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
10d27382-8fce-456b-897d-3d5194ff5de5,1,3,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
10d27382-8fce-456b-897d-3d5194ff5de5,1,4,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
10d27382-8fce-456b-897d-3d5194ff5de5,1,5,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
10d27382-8fce-456b-897d-3d5194ff5de5,1,6,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
10d27382-8fce-456b-897d-3d5194ff5de5,1,7,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
10d27382-8fce-456b-897d-3d5194ff5de5,0,8,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
117d172e-00d6-436e-8df2-050f25977602,0,1,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
117d172e-00d6-436e-8df2-050f25977602,0,2,1,0,flat,none,False,0.0,"{""uncovered"": 1}"
117d172e-00d6-436e-8df2-050f25977602,1,5,5,4,oblique,oblique,True,44.8,"{""flat_covered_by_oblique"": 1, ""oblique_matched"": 4}"
117d172e-00d6-436e-8df2-050f25977602,1,6,20,18,oblique,oblique,True,42.81,"{""oblique_wrong_orientation"": 5, ""oblique_matched"": 13, ""flat_covered_by_oblique"": 2}"
117d172e-00d6-436e-8df2-050f25977602,1,7,2,1,flat,oblique,False,23.08,"{""flat_covered_by_oblique"": 1, ""oblique_matched"": 1}"
117d172e-00d6-436e-8df2-050f25977602,1,8,2,1,flat,oblique,False,22.59,"{""flat_covered_by_oblique"": 1, ""oblique_matched"": 1}"
121ff4c2-ec13-46b8-b557-b31775259e5d,0,0,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
121ff4c2-ec13-46b8-b557-b31775259e5d,0,1,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
121ff4c2-ec13-46b8-b557-b31775259e5d,0,2,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
121ff4c2-ec13-46b8-b557-b31775259e5d,0,3,1,1,oblique,flat,False,24.66,"{""oblique_covered_by_flat"": 1}"
121ff4c2-ec13-46b8-b557-b31775259e5d,0,4,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
121ff4c2-ec13-46b8-b557-b31775259e5d,0,5,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
121ff4c2-ec13-46b8-b557-b31775259e5d,0,6,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
146ecf8b-ffa1-4239-ba58-040b61861fd9,0,0,4,3,oblique,mixed,False,35.15,"{""flat_matched"": 1, ""oblique_matched"": 3}"
146ecf8b-ffa1-4239-ba58-040b61861fd9,0,1,4,3,oblique,mixed,False,26.07,"{""flat_matched"": 1, ""oblique_matched"": 2, ""oblique_wrong_orientation"": 1}"
146ecf8b-ffa1-4239-ba58-040b61861fd9,0,2,1,0,flat,mixed,False,0.0,"{""flat_matched"": 1}"
146ecf8b-ffa1-4239-ba58-040b61861fd9,1,4,10,9,oblique,oblique,True,54.94,"{""flat_covered_by_oblique"": 1, ""oblique_wrong_orientation"": 4, ""oblique_matched"": 5}"
146ecf8b-ffa1-4239-ba58-040b61861fd9,1,5,1,0,flat,oblique,False,0.0,"{""flat_covered_by_oblique"": 1}"
146ecf8b-ffa1-4239-ba58-040b61861fd9,1,6,4,3,oblique,oblique,True,20.38,"{""flat_covered_by_oblique"": 1, ""oblique_wrong_orientation"": 1, ""oblique_matched"": 2}"
16784bad-2cd9-4f4c-bb26-60355981cfe2,1,0,10,9,oblique,oblique,True,46.4,"{""flat_covered_by_oblique"": 1, ""oblique_wrong_orientation"": 3, ""oblique_matched"": 4, ""oblique_partial"": 2}"
16784bad-2cd9-4f4c-bb26-60355981cfe2,1,1,2,1,flat,oblique,False,22.61,"{""flat_covered_by_oblique"": 1, ""oblique_matched"": 1}"
16784bad-2cd9-4f4c-bb26-60355981cfe2,1,2,3,2,oblique,oblique,True,46.07,"{""flat_covered_by_oblique"": 1, ""oblique_matched"": 2}"
16784bad-2cd9-4f4c-bb26-60355981cfe2,1,3,6,4,oblique,oblique,True,41.0,"{""flat_covered_by_oblique"": 2, ""oblique_wrong_orientation"": 3, ""oblique_matched"": 1}"
16784bad-2cd9-4f4c-bb26-60355981cfe2,1,4,3,2,oblique,oblique,True,47.9,"{""flat_partial"": 1, ""oblique_matched"": 1, ""uncovered"": 1}"
16784bad-2cd9-4f4c-bb26-60355981cfe2,1,5,2,1,flat,oblique,False,23.14,"{""flat_covered_by_oblique"": 1, ""oblique_wrong_orientation"": 1}"
1825a812-09d0-4407-9265-182a07053cfc,0,0,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
1825a812-09d0-4407-9265-182a07053cfc,0,1,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
1825a812-09d0-4407-9265-182a07053cfc,0,2,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
1825a812-09d0-4407-9265-182a07053cfc,0,3,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
1825a812-09d0-4407-9265-182a07053cfc,0,4,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
1825a812-09d0-4407-9265-182a07053cfc,0,5,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
1825a812-09d0-4407-9265-182a07053cfc,0,6,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
1825a812-09d0-4407-9265-182a07053cfc,0,7,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
1825a812-09d0-4407-9265-182a07053cfc,0,8,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
1825a812-09d0-4407-9265-182a07053cfc,0,9,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
1825a812-09d0-4407-9265-182a07053cfc,0,10,4,2,flat,flat,True,3.96,"{""flat_matched"": 2, ""oblique_covered_by_flat"": 2}"
1900be91-8684-4316-98e2-c4fef6e6296f,1,0,16,14,oblique,oblique,True,46.69,"{""flat_covered_by_oblique"": 2, ""oblique_wrong_orientation"": 3, ""oblique_matched"": 11}"
1900be91-8684-4316-98e2-c4fef6e6296f,1,1,16,14,oblique,oblique,True,45.95,"{""flat_covered_by_oblique"": 2, ""oblique_wrong_orientation"": 4, ""oblique_matched"": 10}"
1900be91-8684-4316-98e2-c4fef6e6296f,1,2,4,2,flat,oblique,False,24.78,"{""flat_covered_by_oblique"": 2, ""oblique_matched"": 2}"
1900be91-8684-4316-98e2-c4fef6e6296f,1,3,1,1,oblique,oblique,True,46.25,"{""oblique_matched"": 1}"
1900be91-8684-4316-98e2-c4fef6e6296f,0,4,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
1900be91-8684-4316-98e2-c4fef6e6296f,0,5,2,0,flat,flat,True,0.0,"{""flat_matched"": 2}"
1900be91-8684-4316-98e2-c4fef6e6296f,0,6,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
1900be91-8684-4316-98e2-c4fef6e6296f,0,8,1,1,oblique,flat,False,6.68,"{""oblique_covered_by_flat"": 1}"
1900be91-8684-4316-98e2-c4fef6e6296f,0,10,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
1900be91-8684-4316-98e2-c4fef6e6296f,0,11,4,3,oblique,flat,False,9.76,"{""flat_matched"": 1, ""oblique_covered_by_flat"": 3}"
191e11c0-fd47-489c-9e3d-c8072713a761,0,1,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
191e11c0-fd47-489c-9e3d-c8072713a761,0,2,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
191e11c0-fd47-489c-9e3d-c8072713a761,0,3,2,0,flat,flat,True,0.0,"{""flat_matched"": 2}"
191e11c0-fd47-489c-9e3d-c8072713a761,0,4,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
191e11c0-fd47-489c-9e3d-c8072713a761,0,5,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
191e11c0-fd47-489c-9e3d-c8072713a761,0,6,2,0,flat,flat,True,0.0,"{""flat_matched"": 2}"
193c3c70-2271-4c42-ab2c-586e1d64d4cb,0,0,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
193c3c70-2271-4c42-ab2c-586e1d64d4cb,0,1,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
193c3c70-2271-4c42-ab2c-586e1d64d4cb,0,2,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
193c3c70-2271-4c42-ab2c-586e1d64d4cb,0,3,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
193c3c70-2271-4c42-ab2c-586e1d64d4cb,0,4,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
193c3c70-2271-4c42-ab2c-586e1d64d4cb,0,5,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
19459014-f39b-4bf6-945e-c5b50930dea3,0,0,2,0,flat,flat,True,0.0,"{""flat_matched"": 2}"
19459014-f39b-4bf6-945e-c5b50930dea3,0,2,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
19459014-f39b-4bf6-945e-c5b50930dea3,0,5,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
19459014-f39b-4bf6-945e-c5b50930dea3,0,6,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
19459014-f39b-4bf6-945e-c5b50930dea3,1,8,5,4,oblique,oblique,True,43.19,"{""oblique_matched"": 4, ""flat_covered_by_oblique"": 1}"
19459014-f39b-4bf6-945e-c5b50930dea3,1,9,2,1,flat,oblique,False,21.45,"{""flat_covered_by_oblique"": 1, ""oblique_matched"": 1}"
19459014-f39b-4bf6-945e-c5b50930dea3,1,10,2,1,flat,oblique,False,21.68,"{""flat_covered_by_oblique"": 1, ""oblique_matched"": 1}"
19bf6498-09eb-4c62-8fc8-8623942351ba,0,0,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
19bf6498-09eb-4c62-8fc8-8623942351ba,0,1,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
19bf6498-09eb-4c62-8fc8-8623942351ba,0,2,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
19bf6498-09eb-4c62-8fc8-8623942351ba,0,3,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
19bf6498-09eb-4c62-8fc8-8623942351ba,0,4,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
19bf6498-09eb-4c62-8fc8-8623942351ba,0,5,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
19bf6498-09eb-4c62-8fc8-8623942351ba,0,6,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
19bf6498-09eb-4c62-8fc8-8623942351ba,0,7,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
19bf6498-09eb-4c62-8fc8-8623942351ba,0,8,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
1a453338-ca2e-49d0-9bd2-da33c07fd348,0,0,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
1a453338-ca2e-49d0-9bd2-da33c07fd348,0,1,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
1a453338-ca2e-49d0-9bd2-da33c07fd348,0,2,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
1a453338-ca2e-49d0-9bd2-da33c07fd348,0,3,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
1a453338-ca2e-49d0-9bd2-da33c07fd348,0,4,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
1a453338-ca2e-49d0-9bd2-da33c07fd348,0,5,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
1a453338-ca2e-49d0-9bd2-da33c07fd348,0,6,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
1a453338-ca2e-49d0-9bd2-da33c07fd348,0,7,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
1a453338-ca2e-49d0-9bd2-da33c07fd348,0,8,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
1a453338-ca2e-49d0-9bd2-da33c07fd348,0,9,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
1d26eda3-c927-4cdf-a3b0-218036828a55,1,0,6,4,oblique,mixed,False,11.18,"{""flat_matched"": 2, ""oblique_covered_by_flat"": 3, ""oblique_matched"": 1}"
1d26eda3-c927-4cdf-a3b0-218036828a55,1,1,15,13,oblique,mixed,False,52.47,"{""flat_matched"": 2, ""oblique_covered_by_flat"": 6, ""oblique_matched"": 5, ""oblique_wrong_orientation"": 2}"
1d26eda3-c927-4cdf-a3b0-218036828a55,1,2,14,11,oblique,mixed,False,26.7,"{""flat_matched"": 3, ""oblique_wrong_orientation"": 6, ""oblique_matched"": 5}"
1d26eda3-c927-4cdf-a3b0-218036828a55,1,3,3,2,oblique,mixed,False,50.18,"{""flat_matched"": 1, ""oblique_matched"": 2}"
1d26eda3-c927-4cdf-a3b0-218036828a55,1,4,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
1d26eda3-c927-4cdf-a3b0-218036828a55,1,5,2,1,flat,flat,True,19.91,"{""flat_matched"": 1, ""oblique_covered_by_flat"": 1}"
1d26eda3-c927-4cdf-a3b0-218036828a55,0,6,2,0,flat,flat,True,0.0,"{""flat_matched"": 2}"
1d26eda3-c927-4cdf-a3b0-218036828a55,1,9,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,1,0,38,32,oblique,flat,False,33.82,"{""flat_matched"": 6, ""oblique_covered_by_flat"": 32}"
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,1,1,25,21,oblique,mixed,False,49.54,"{""flat_matched"": 4, ""oblique_matched"": 7, ""oblique_covered_by_flat"": 12, ""oblique_wrong_orientation"": 1, ""near_vertical_skip"": 1}"
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,1,2,4,3,oblique,flat,False,46.47,"{""flat_matched"": 1, ""oblique_covered_by_flat"": 3}"
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,1,3,5,3,oblique,mixed,False,46.59,"{""flat_matched"": 2, ""oblique_matched"": 2, ""oblique_covered_by_flat"": 1}"
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,1,4,4,3,oblique,mixed,False,43.73,"{""flat_matched"": 1, ""oblique_matched"": 1, ""oblique_wrong_orientation"": 2}"
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,1,5,3,2,oblique,mixed,False,44.21,"{""flat_matched"": 1, ""oblique_wrong_orientation"": 1, ""oblique_covered_by_flat"": 1}"
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,1,6,26,24,oblique,mixed,False,47.59,"{""flat_matched"": 2, ""oblique_wrong_orientation"": 17, ""oblique_covered_by_flat"": 1, ""oblique_matched"": 6}"
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,1,7,7,6,oblique,mixed,False,48.49,"{""flat_matched"": 1, ""oblique_covered_by_flat"": 4, ""oblique_wrong_orientation"": 1, ""near_vertical_skip"": 1}"
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,1,9,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,1,10,2,1,flat,flat,True,9.88,"{""flat_matched"": 1, ""oblique_covered_by_flat"": 1}"
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,1,11,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,1,12,1,0,flat,flat,True,1.37,"{""flat_matched"": 1}"
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,1,13,4,2,flat,flat,True,4.89,"{""flat_matched"": 2, ""oblique_covered_by_flat"": 2}"
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,1,14,6,4,oblique,flat,False,12.31,"{""flat_matched"": 2, ""oblique_covered_by_flat"": 4}"
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,1,15,2,1,flat,flat,True,6.52,"{""flat_matched"": 1, ""oblique_covered_by_flat"": 1}"
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,1,16,3,1,flat,flat,True,1.61,"{""flat_matched"": 2, ""oblique_covered_by_flat"": 1}"
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,1,17,1,0,flat,flat,True,0.0,"{""flat_matched"": 1}"
