uuid,story,room_index,n_planes,n_corners_total,trust_score,p50_dist_m,p95_dist_m
e4fe9821-2270-4d23-bc74-703743b5d282,0,9,2,8,1.0,0.0,0.0
e4fe9821-2270-4d23-bc74-703743b5d282,0,10,1,4,0.75,0.0,0.705
e5adc187-70eb-4828-aa90-5fe3c46dfbce,0,0,1,10,1.0,0.0,0.0
e5adc187-70eb-4828-aa90-5fe3c46dfbce,0,1,1,4,1.0,0.0,0.0
e5adc187-70eb-4828-aa90-5fe3c46dfbce,0,2,1,4,1.0,0.0,0.0
e5adc187-70eb-4828-aa90-5fe3c46dfbce,0,3,1,6,1.0,0.0,0.0
e5adc187-70eb-4828-aa90-5fe3c46dfbce,0,4,1,4,1.0,0.0,0.0
e5adc187-70eb-4828-aa90-5fe3c46dfbce,0,5,1,4,1.0,0.0,0.0
e5adc187-70eb-4828-aa90-5fe3c46dfbce,0,6,4,13,1.0,0.0,0.247
e5adc187-70eb-4828-aa90-5fe3c46dfbce,0,7,1,6,1.0,0.0,0.0
e5adc187-70eb-4828-aa90-5fe3c46dfbce,1,8,3,12,1.0,0.003,0.009
e5adc187-70eb-4828-aa90-5fe3c46dfbce,1,9,6,24,0.5,0.488,1.763
e5adc187-70eb-4828-aa90-5fe3c46dfbce,1,10,4,17,0.824,0.0,0.529
e721a943-1c4f-4bd6-b8a3-f9558de79921,0,0,1,4,1.0,0.0,0.0
e721a943-1c4f-4bd6-b8a3-f9558de79921,0,1,1,4,1.0,0.0,0.0
e721a943-1c4f-4bd6-b8a3-f9558de79921,0,2,1,5,1.0,0.0,0.0
e721a943-1c4f-4bd6-b8a3-f9558de79921,0,3,1,4,1.0,0.0,0.0
e721a943-1c4f-4bd6-b8a3-f9558de79921,0,4,1,4,1.0,0.0,0.0
e721a943-1c4f-4bd6-b8a3-f9558de79921,0,5,1,4,1.0,0.0,0.0
e721a943-1c4f-4bd6-b8a3-f9558de79921,0,6,1,6,1.0,0.0,0.0
e721a943-1c4f-4bd6-b8a3-f9558de79921,0,7,1,4,1.0,0.0,0.0
e721a943-1c4f-4bd6-b8a3-f9558de79921,0,8,1,4,1.0,0.0,0.0
e7452ac7-517e-4321-9201-d52bf7f0cae9,0,0,2,11,0.455,0.364,1.062
e7452ac7-517e-4321-9201-d52bf7f0cae9,0,1,2,12,1.0,0.0,0.0
e7452ac7-517e-4321-9201-d52bf7f0cae9,0,2,1,4,1.0,0.0,0.0
e7452ac7-517e-4321-9201-d52bf7f0cae9,0,3,1,4,1.0,0.0,0.0
e7452ac7-517e-4321-9201-d52bf7f0cae9,0,4,1,4,1.0,0.0,0.0
e7452ac7-517e-4321-9201-d52bf7f0cae9,0,5,5,18,0.833,0.0,0.581
e7452ac7-517e-4321-9201-d52bf7f0cae9,0,6,1,4,1.0,0.0,0.0
e7452ac7-517e-4321-9201-d52bf7f0cae9,0,7,1,4,1.0,0.0,0.0
e7452ac7-517e-4321-9201-d52bf7f0cae9,0,8,1,4,1.0,0.0,0.0
e7452ac7-517e-4321-9201-d52bf7f0cae9,0,9,1,4,1.0,0.0,0.0
e7452ac7-517e-4321-9201-d52bf7f0cae9,0,10,2,12,1.0,0.0,0.0
e7452ac7-517e-4321-9201-d52bf7f0cae9,0,11,3,10,1.0,0.0,0.019
e93694c4-b9a9-4184-ab47-4d0d0a8504b2,0,0,2,8,1.0,0.002,0.004
e93694c4-b9a9-4184-ab47-4d0d0a8504b2,0,1,1,4,1.0,0.0,0.0
e93694c4-b9a9-4184-ab47-4d0d0a8504b2,0,2,1,4,1.0,0.0,0.0
e93694c4-b9a9-4184-ab47-4d0d0a8504b2,0,3,1,4,1.0,0.0,0.0
e93694c4-b9a9-4184-ab47-4d0d0a8504b2,0,4,2,17,0.882,0.0,0.341
e93694c4-b9a9-4184-ab47-4d0d0a8504b2,0,5,1,4,1.0,0.0,0.0
e93694c4-b9a9-4184-ab47-4d0d0a8504b2,0,6,1,6,1.0,0.0,0.0
e9a5d5e2-17c8-4879-89f2-f6a3af5cfd38,0,0,1,4,1.0,0.0,0.0
e9a5d5e2-17c8-4879-89f2-f6a3af5cfd38,0,1,1,4,0.5,1.269,2.538
e9a5d5e2-17c8-4879-89f2-f6a3af5cfd38,0,2,1,4,1.0,0.0,0.0
e9a5d5e2-17c8-4879-89f2-f6a3af5cfd38,0,3,1,6,1.0,0.0,0.0
e9a5d5e2-17c8-4879-89f2-f6a3af5cfd38,0,4,1,6,1.0,0.0,0.0
e9a5d5e2-17c8-4879-89f2-f6a3af5cfd38,0,5,1,4,1.0,0.0,0.0
e9a5d5e2-17c8-4879-89f2-f6a3af5cfd38,0,6,1,6,1.0,0.0,0.0
e9a5d5e2-17c8-4879-89f2-f6a3af5cfd38,0,7,1,4,1.0,0.0,0.0
e9dddee6-297a-43f5-b862-90091889ea39,0,0,3,12,1.0,0.035,0.104
e9dddee6-297a-43f5-b862-90091889ea39,0,1,1,4,1.0,0.0,0.0
e9dddee6-297a-43f5-b862-90091889ea39,0,2,5,17,0.824,0.0,0.644
e9dddee6-297a-43f5-b862-90091889ea39,0,3,1,5,1.0,0.0,0.0
e9dddee6-297a-43f5-b862-90091889ea39,0,4,1,6,1.0,0.0,0.0
e9dddee6-297a-43f5-b862-90091889ea39,1,5,7,31,0.871,0.181,0.348
e9dddee6-297a-43f5-b862-90091889ea39,1,6,5,20,0.65,0.0,0.748
e9dddee6-297a-43f5-b862-90091889ea39,1,7,1,6,1.0,0.0,0.0
e9dddee6-297a-43f5-b862-90091889ea39,1,8,20,63,0.635,0.0,1.428
e9dddee6-297a-43f5-b862-90091889ea39,2,9,2,14,0.714,0.004,0.891
e9dddee6-297a-43f5-b862-90091889ea39,2,10,2,12,0.833,0.002,1.238
e9dddee6-297a-43f5-b862-90091889ea39,2,11,7,26,0.923,0.0,0.789
e9dddee6-297a-43f5-b862-90091889ea39,2,12,2,12,1.0,0.0,0.014
e9dddee6-297a-43f5-b862-90091889ea39,2,13,11,42,0.738,0.0,1.03
e9f0631f-ae34-4d30-af21-d3369327755f,0,0,1,6,1.0,0.0,0.0
e9f0631f-ae34-4d30-af21-d3369327755f,0,1,1,4,1.0,0.0,0.0
e9f0631f-ae34-4d30-af21-d3369327755f,0,2,2,14,1.0,0.0,0.0
e9f0631f-ae34-4d30-af21-d3369327755f,0,3,7,25,0.32,0.402,0.42
e9f0631f-ae34-4d30-af21-d3369327755f,0,4,2,8,0.375,1.236,3.796
e9f0631f-ae34-4d30-af21-d3369327755f,0,5,1,4,1.0,0.0,0.0
e9f0631f-ae34-4d30-af21-d3369327755f,0,6,13,45,0.689,0.0,1.643
e9f0631f-ae34-4d30-af21-d3369327755f,0,7,5,16,1.0,0.0,0.0
e9f0631f-ae34-4d30-af21-d3369327755f,0,8,10,32,0.438,0.451,2.474
e9f0631f-ae34-4d30-af21-d3369327755f,0,9,1,10,1.0,0.0,0.0
e9f0631f-ae34-4d30-af21-d3369327755f,0,10,1,6,1.0,0.0,0.0
e9f0631f-ae34-4d30-af21-d3369327755f,0,11,3,12,0.667,0.0,0.45
e9f0631f-ae34-4d30-af21-d3369327755f,1,12,2,8,1.0,0.006,0.016
e9f0631f-ae34-4d30-af21-d3369327755f,1,13,2,8,1.0,0.003,0.01
e9f0631f-ae34-4d30-af21-d3369327755f,1,14,3,13,0.846,0.0,1.691
e9f0631f-ae34-4d30-af21-d3369327755f,1,15,2,12,1.0,0.0,0.0
e9f0631f-ae34-4d30-af21-d3369327755f,1,16,6,20,0.65,0.0,0.851
e9f0631f-ae34-4d30-af21-d3369327755f,1,17,5,19,0.789,0.0,0.586
e9f0631f-ae34-4d30-af21-d3369327755f,1,18,12,41,0.439,2.121,2.899
e9f0631f-ae34-4d30-af21-d3369327755f,1,19,12,42,0.5,0.268,0.94
ebd94f02-abc2-476d-8bf9-9bdfbc2a58dd,0,0,1,4,1.0,0.0,0.0
ebd94f02-abc2-476d-8bf9-9bdfbc2a58dd,0,1,1,4,1.0,0.0,0.0
ebd94f02-abc2-476d-8bf9-9bdfbc2a58dd,0,2,1,8,0.875,0.0,0.584
ebd94f02-abc2-476d-8bf9-9bdfbc2a58dd,0,3,1,4,1.0,0.0,0.0
ebd94f02-abc2-476d-8bf9-9bdfbc2a58dd,1,4,1,6,1.0,0.0,0.0
ebd94f02-abc2-476d-8bf9-9bdfbc2a58dd,1,5,1,14,1.0,0.0,0.0
ebd94f02-abc2-476d-8bf9-9bdfbc2a58dd,1,6,1,4,1.0,0.0,0.0
ebd94f02-abc2-476d-8bf9-9bdfbc2a58dd,1,7,1,4,1.0,0.0,0.0
ebd94f02-abc2-476d-8bf9-9bdfbc2a58dd,1,8,1,4,1.0,0.0,0.0
ebd94f02-abc2-476d-8bf9-9bdfbc2a58dd,1,9,1,6,1.0,0.0,0.0
ebd94f02-abc2-476d-8bf9-9bdfbc2a58dd,1,10,1,4,1.0,0.0,0.0
ebd94f02-abc2-476d-8bf9-9bdfbc2a58dd,1,11,1,4,1.0,0.0,0.0
ebd94f02-abc2-476d-8bf9-9bdfbc2a58dd,1,12,1,8,1.0,0.0,0.0
ebded652-9e37-4267-992a-8b575c9e1016,0,0,1,6,1.0,0.0,0.0
ebded652-9e37-4267-992a-8b575c9e1016,0,1,1,4,1.0,0.0,0.0
ebded652-9e37-4267-992a-8b575c9e1016,0,2,1,6,1.0,0.0,0.0
ebded652-9e37-4267-992a-8b575c9e1016,0,3,1,4,1.0,0.0,0.0
ebded652-9e37-4267-992a-8b575c9e1016,0,4,1,6,1.0,0.0,0.0
ebded652-9e37-4267-992a-8b575c9e1016,0,5,1,6,1.0,0.0,0.0
ebded652-9e37-4267-992a-8b575c9e1016,0,6,1,4,1.0,0.0,0.0
ebded652-9e37-4267-992a-8b575c9e1016,0,7,1,8,1.0,0.0,0.0
ebded652-9e37-4267-992a-8b575c9e1016,0,8,1,6,1.0,0.0,0.0
ed5231c3-375e-426e-b341-62f6d2b0b3f5,0,0,1,4,1.0,0.0,0.0
ed5231c3-375e-426e-b341-62f6d2b0b3f5,0,1,7,22,0.5,0.533,1.052
ed5231c3-375e-426e-b341-62f6d2b0b3f5,0,2,1,4,1.0,0.0,0.0
ed5231c3-375e-426e-b341-62f6d2b0b3f5,0,3,1,4,1.0,0.0,0.0
ed5231c3-375e-426e-b341-62f6d2b0b3f5,0,4,1,4,1.0,0.0,0.0
ed5231c3-375e-426e-b341-62f6d2b0b3f5,0,5,1,10,0.9,0.0,0.416
ed5231c3-375e-426e-b341-62f6d2b0b3f5,0,6,1,4,1.0,0.0,0.0
ed646d77-0d2b-4d72-b20d-be6aac6aa669,0,0,1,12,0.917,0.0,0.565
ed646d77-0d2b-4d72-b20d-be6aac6aa669,0,1,1,4,1.0,0.0,0.0
ed646d77-0d2b-4d72-b20d-be6aac6aa669,0,2,1,4,1.0,0.0,0.0
ed646d77-0d2b-4d72-b20d-be6aac6aa669,1,3,1,5,1.0,0.0,0.0
ed646d77-0d2b-4d72-b20d-be6aac6aa669,1,4,1,4,1.0,0.0,0.0
ed646d77-0d2b-4d72-b20d-be6aac6aa669,1,5,1,4,1.0,0.0,0.0
ed646d77-0d2b-4d72-b20d-be6aac6aa669,1,6,1,15,1.0,0.0,0.0
ed646d77-0d2b-4d72-b20d-be6aac6aa669,1,7,1,6,1.0,0.0,0.0
ed646d77-0d2b-4d72-b20d-be6aac6aa669,1,8,1,4,0.75,0.0,2.201
ed646d77-0d2b-4d72-b20d-be6aac6aa669,1,9,1,11,1.0,0.0,0.0
ed646d77-0d2b-4d72-b20d-be6aac6aa669,1,10,1,10,1.0,0.0,0.0
ed646d77-0d2b-4d72-b20d-be6aac6aa669,1,11,1,11,1.0,0.0,0.045
ed646d77-0d2b-4d72-b20d-be6aac6aa669,1,12,1,9,0.667,0.0,1.923
ed646d77-0d2b-4d72-b20d-be6aac6aa669,1,13,1,6,1.0,0.0,0.0
ed89b2f2-38dd-455f-a3df-13d92cdc1f8b,0,0,1,4,1.0,0.0,0.0
ed89b2f2-38dd-455f-a3df-13d92cdc1f8b,0,1,1,10,1.0,0.0,0.0
ed89b2f2-38dd-455f-a3df-13d92cdc1f8b,0,2,2,10,1.0,0.0,0.0
ed89b2f2-38dd-455f-a3df-13d92cdc1f8b,0,3,1,4,1.0,0.0,0.0
ed89b2f2-38dd-455f-a3df-13d92cdc1f8b,0,4,1,4,1.0,0.0,0.0
ed89b2f2-38dd-455f-a3df-13d92cdc1f8b,0,5,1,6,1.0,0.0,0.0
ed89b2f2-38dd-455f-a3df-13d92cdc1f8b,0,6,1,4,1.0,0.0,0.0
eda4954e-036f-4e74-817f-23ce2d309aa3,0,0,1,4,1.0,0.0,0.0
eda4954e-036f-4e74-817f-23ce2d309aa3,0,1,1,6,1.0,0.0,0.0
eda4954e-036f-4e74-817f-23ce2d309aa3,0,3,1,4,0.75,0.0,2.498
eda4954e-036f-4e74-817f-23ce2d309aa3,0,4,1,4,1.0,0.0,0.0
eda4954e-036f-4e74-817f-23ce2d309aa3,0,5,2,18,0.5,0.489,4.558
ef522d94-2279-4b9e-bd8f-90bb37043910,0,0,1,6,1.0,0.0,0.0
ef522d94-2279-4b9e-bd8f-90bb37043910,0,1,1,8,1.0,0.0,0.0
ef522d94-2279-4b9e-bd8f-90bb37043910,0,2,1,4,1.0,0.0,0.0
ef522d94-2279-4b9e-bd8f-90bb37043910,0,3,1,4,1.0,0.0,0.0
ef522d94-2279-4b9e-bd8f-90bb37043910,0,4,1,4,1.0,0.0,0.0
ef522d94-2279-4b9e-bd8f-90bb37043910,0,5,1,4,1.0,0.0,0.0
ef522d94-2279-4b9e-bd8f-90bb37043910,0,6,1,4,1.0,0.0,0.0
ef522d94-2279-4b9e-bd8f-90bb37043910,0,7,1,6,1.0,0.0,0.0
ef522d94-2279-4b9e-bd8f-90bb37043910,0,8,1,4,1.0,0.0,0.0
ef522d94-2279-4b9e-bd8f-90bb37043910,0,9,1,12,1.0,0.0,0.0
f16973df-10b9-4369-9f0d-dd295a34d970,0,0,1,4,1.0,0.0,0.0
f16973df-10b9-4369-9f0d-dd295a34d970,0,1,1,6,0.833,0.0,2.208
f16973df-10b9-4369-9f0d-dd295a34d970,0,2,1,4,1.0,0.0,0.0
f16973df-10b9-4369-9f0d-dd295a34d970,0,3,2,10,0.7,0.0,2.316
f16973df-10b9-4369-9f0d-dd295a34d970,0,4,1,4,1.0,0.0,0.0
f16973df-10b9-4369-9f0d-dd295a34d970,0,5,1,4,1.0,0.0,0.0
f16973df-10b9-4369-9f0d-dd295a34d970,0,6,1,4,1.0,0.0,0.0
f16973df-10b9-4369-9f0d-dd295a34d970,0,7,1,6,1.0,0.0,0.0
f16973df-10b9-4369-9f0d-dd295a34d970,0,8,1,4,1.0,0.0,0.0
f16973df-10b9-4369-9f0d-dd295a34d970,0,9,7,29,0.138,1.44,2.444
f40dcc9f-b97b-4bef-8b40-ba011aabf0bd,0,0,1,4,1.0,0.0,0.0
f40dcc9f-b97b-4bef-8b40-ba011aabf0bd,0,1,1,4,1.0,0.0,0.0
f40dcc9f-b97b-4bef-8b40-ba011aabf0bd,0,2,1,6,1.0,0.0,0.0
f40dcc9f-b97b-4bef-8b40-ba011aabf0bd,0,3,1,4,1.0,0.0,0.0
f40dcc9f-b97b-4bef-8b40-ba011aabf0bd,0,4,1,4,1.0,0.0,0.0
f40dcc9f-b97b-4bef-8b40-ba011aabf0bd,0,5,1,6,1.0,0.0,0.0
f40dcc9f-b97b-4bef-8b40-ba011aabf0bd,0,6,1,4,1.0,0.0,0.0
f40dcc9f-b97b-4bef-8b40-ba011aabf0bd,0,7,1,6,1.0,0.0,0.0
f40dcc9f-b97b-4bef-8b40-ba011aabf0bd,0,8,1,4,1.0,0.0,0.0
f46b4d89-ae67-405c-af8b-eb7396b06ef8,0,1,7,25,0.6,0.0,0.989
f46b4d89-ae67-405c-af8b-eb7396b06ef8,0,3,2,10,0.5,1.036,4.839
f46b4d89-ae67-405c-af8b-eb7396b06ef8,0,4,5,21,0.381,0.426,2.444
f46b4d89-ae67-405c-af8b-eb7396b06ef8,0,5,1,4,0.5,0.732,1.465
f46b4d89-ae67-405c-af8b-eb7396b06ef8,1,6,16,57,0.456,0.475,1.442
f46b4d89-ae67-405c-af8b-eb7396b06ef8,1,7,2,8,1.0,0.003,0.007
f46b4d89-ae67-405c-af8b-eb7396b06ef8,1,8,3,11,1.0,0.0,0.018
f46b4d89-ae67-405c-af8b-eb7396b06ef8,1,9,8,29,0.621,0.0,0.75
f919a443-ea71-4391-9bcb-bff1cf08c45d,0,0,1,4,1.0,0.0,0.0
f919a443-ea71-4391-9bcb-bff1cf08c45d,0,1,1,6,1.0,0.0,0.0
f919a443-ea71-4391-9bcb-bff1cf08c45d,0,2,1,4,0.75,0.0,2.25
f919a443-ea71-4391-9bcb-bff1cf08c45d,0,4,1,4,1.0,0.0,0.0
f919a443-ea71-4391-9bcb-bff1cf08c45d,0,5,2,14,1.0,0.0,0.141
f919a443-ea71-4391-9bcb-bff1cf08c45d,0,6,1,8,1.0,0.0,0.0
f919a443-ea71-4391-9bcb-bff1cf08c45d,0,7,2,10,0.3,2.497,3.829
f932e0d3-b002-4f89-97e7-ec54d4703506,0,0,1,6,1.0,0.0,0.0
f932e0d3-b002-4f89-97e7-ec54d4703506,0,1,2,14,1.0,0.0,0.0
f932e0d3-b002-4f89-97e7-ec54d4703506,0,2,1,6,1.0,0.0,0.0
f932e0d3-b002-4f89-97e7-ec54d4703506,0,3,1,4,1.0,0.0,0.0
f932e0d3-b002-4f89-97e7-ec54d4703506,0,4,1,4,1.0,0.0,0.0
f932e0d3-b002-4f89-97e7-ec54d4703506,1,5,1,6,1.0,0.0,0.0
f932e0d3-b002-4f89-97e7-ec54d4703506,1,6,1,5,1.0,0.0,0.0
f932e0d3-b002-4f89-97e7-ec54d4703506,1,8,1,6,1.0,0.0,0.0
f932e0d3-b002-4f89-97e7-ec54d4703506,1,9,6,25,0.68,0.098,1.026
f932e0d3-b002-4f89-97e7-ec54d4703506,2,10,2,8,1.0,0.0,0.001
f932e0d3-b002-4f89-97e7-ec54d4703506,2,11,3,12,1.0,0.0,0.216
f932e0d3-b002-4f89-97e7-ec54d4703506,2,12,9,33,0.545,0.258,1.127
f932e0d3-b002-4f89-97e7-ec54d4703506,2,13,3,12,1.0,0.004,0.009
fb279aa5-092f-4146-83ff-b557415e7ba4,0,0,5,24,0.708,0.015,1.75
fb279aa5-092f-4146-83ff-b557415e7ba4,0,1,4,13,0.769,0.0,0.313
fb279aa5-092f-4146-83ff-b557415e7ba4,0,3,1,4,1.0,0.0,0.0
fb279aa5-092f-4146-83ff-b557415e7ba4,0,4,1,4,1.0,0.0,0.0
fb279aa5-092f-4146-83ff-b557415e7ba4,0,6,1,6,1.0,0.0,0.0
fb279aa5-092f-4146-83ff-b557415e7ba4,0,7,2,8,1.0,0.001,0.001
fb279aa5-092f-4146-83ff-b557415e7ba4,0,8,1,4,1.0,0.0,0.0
fb279aa5-092f-4146-83ff-b557415e7ba4,0,9,3,11,0.818,0.0,0.333
fc46b0be-a3aa-4a28-820c-a16691bcdd61,0,0,1,4,1.0,0.0,0.0
fc46b0be-a3aa-4a28-820c-a16691bcdd61,0,1,1,4,1.0,0.0,0.0
fc46b0be-a3aa-4a28-820c-a16691bcdd61,0,3,2,10,0.7,0.121,2.339
fc46b0be-a3aa-4a28-820c-a16691bcdd61,0,4,1,4,1.0,0.0,0.0
fc46b0be-a3aa-4a28-820c-a16691bcdd61,0,5,1,4,0.75,0.0,1.286
fc46b0be-a3aa-4a28-820c-a16691bcdd61,0,6,1,6,0.833,0.0,1.277
fc46b0be-a3aa-4a28-820c-a16691bcdd61,0,7,1,6,1.0,0.0,0.0
fc46b0be-a3aa-4a28-820c-a16691bcdd61,0,8,1,4,1.0,0.0,0.0
fd6ee1a7-7243-4c9b-ad7a-5d146b7f8706,0,0,2,11,1.0,0.0,0.0
fd6ee1a7-7243-4c9b-ad7a-5d146b7f8706,0,1,4,21,0.667,0.089,2.382
fd6ee1a7-7243-4c9b-ad7a-5d146b7f8706,0,3,1,4,1.0,0.0,0.0
fd6ee1a7-7243-4c9b-ad7a-5d146b7f8706,0,4,1,4,1.0,0.0,0.0
fd6ee1a7-7243-4c9b-ad7a-5d146b7f8706,0,5,1,4,1.0,0.0,0.0
fd6ee1a7-7243-4c9b-ad7a-5d146b7f8706,0,6,1,4,1.0,0.0,0.0
fd6ee1a7-7243-4c9b-ad7a-5d146b7f8706,0,8,1,4,1.0,0.0,0.0
fe829d59-c9f1-4194-a40b-39600a4f27b6,0,0,2,14,1.0,0.0,0.116
fe829d59-c9f1-4194-a40b-39600a4f27b6,0,1,1,5,1.0,0.0,0.0
fe829d59-c9f1-4194-a40b-39600a4f27b6,0,2,2,10,1.0,0.0,0.0
fe829d59-c9f1-4194-a40b-39600a4f27b6,0,3,2,13,1.0,0.0,0.0
fe829d59-c9f1-4194-a40b-39600a4f27b6,0,4,1,6,1.0,0.0,0.0
fe829d59-c9f1-4194-a40b-39600a4f27b6,1,5,1,6,1.0,0.0,0.0
fe829d59-c9f1-4194-a40b-39600a4f27b6,1,6,1,4,1.0,0.0,0.0
fe829d59-c9f1-4194-a40b-39600a4f27b6,1,7,1,8,1.0,0.0,0.0
fe829d59-c9f1-4194-a40b-39600a4f27b6,1,8,5,17,0.647,0.105,0.842
fe829d59-c9f1-4194-a40b-39600a4f27b6,2,9,3,14,1.0,0.0,0.007
fe829d59-c9f1-4194-a40b-39600a4f27b6,2,10,2,13,0.846,0.0,0.746
fe829d59-c9f1-4194-a40b-39600a4f27b6,2,11,2,12,0.833,0.002,0.59
fe829d59-c9f1-4194-a40b-39600a4f27b6,2,12,6,22,0.545,0.0,0.656
fe829d59-c9f1-4194-a40b-39600a4f27b6,2,13,2,10,0.8,0.013,0.721
feccbd0c-0420-4775-b5b7-49b99559947e,0,0,1,4,1.0,0.0,0.0
feccbd0c-0420-4775-b5b7-49b99559947e,0,1,1,4,1.0,0.0,0.0
feccbd0c-0420-4775-b5b7-49b99559947e,0,2,1,6,1.0,0.0,0.0
feccbd0c-0420-4775-b5b7-49b99559947e,0,3,1,8,1.0,0.0,0.0
feccbd0c-0420-4775-b5b7-49b99559947e,0,4,6,18,0.833,0.0,0.727
feccbd0c-0420-4775-b5b7-49b99559947e,0,5,1,4,1.0,0.0,0.0
feccbd0c-0420-4775-b5b7-49b99559947e,0,6,1,7,1.0,0.0,0.0
feccbd0c-0420-4775-b5b7-49b99559947e,0,7,1,6,1.0,0.0,0.0
feccbd0c-0420-4775-b5b7-49b99559947e,0,8,1,4,1.0,0.0,0.0
feccbd0c-0420-4775-b5b7-49b99559947e,0,9,1,4,1.0,0.0,0.0
