uuid,element_id,story,room_index,plane_index,n_corners,inclination_deg,azimuth_deg,centroid_x,centroid_y,centroid_z,y_min,y_max,y_range,area_xz_m2,area_3d_m2
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ceiling-raw::2:11:0,2,11,0,6,0.0,,-6.3239,5.6055,-2.8295,5.6055,5.6055,0.0,15.4888,16.8572
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ceiling-raw::2:11:1,2,11,1,4,90.0,350.586,-5.6616,5.5118,-0.9219,5.418,5.6055,0.1875,0.0,0.2588
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ceiling-raw::2:11:2,2,11,2,4,90.0,170.586,-6.6618,5.5118,-5.8523,5.418,5.6055,0.1875,0.0,0.4136
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ceiling-raw::2:11:3,2,11,3,4,90.0,170.585,-4.8928,5.5118,-5.559,5.418,5.6055,0.1875,0.0,0.2588
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ceiling-raw::3:12:0,3,12,0,3,0.0,,-6.0448,8.0088,-3.2233,8.0088,8.0088,0.0,1.7531,1.7531
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ceiling-raw::3:12:1,3,12,1,3,11.945,42.332,-6.1444,6.8016,-2.5567,6.4184,7.4473,1.0289,2.8355,2.8983
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ceiling-raw::3:12:2,3,12,2,3,13.185,261.504,-5.879,7.5189,-4.3335,6.5392,8.0088,1.4696,4.4051,4.5243
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ceiling-raw::3:12:3,3,12,3,3,45.129,171.503,-4.1208,6.8419,-1.9497,6.5392,7.4473,0.9081,2.8355,4.0191
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ceiling-raw::3:12:4,3,12,4,3,45.244,176.595,-4.0043,7.8216,-2.73,7.4473,8.0088,0.5615,1.7531,2.49
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ceiling-raw::3:12:5,3,12,5,3,46.299,351.503,-3.88,7.5189,-3.5616,6.5392,8.0088,1.4696,4.4051,6.3759
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ceiling-raw::3:12:6,3,12,6,3,90.0,261.504,-1.7428,6.9888,-3.7156,6.4184,8.0088,1.5904,0.0,0.0848
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ceiling-raw::3:12:7,3,12,7,3,90.0,351.503,-5.8098,7.0291,-4.7965,6.5392,8.0088,1.4696,0.0,4.6095
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ceiling-raw::3:12:8,3,12,8,3,90.0,351.503,-6.0999,7.2915,-2.8547,6.4184,8.0088,1.5904,0.0,4.9884
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ceiling-raw::3:13:0,3,13,0,3,0.0,,-0.123,6.5121,-1.5251,6.5121,6.5121,0.0,2.1121,2.1121
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ceiling-raw::3:13:1,3,13,1,3,27.72,261.503,0.0877,7.0384,-2.9351,6.5121,8.091,1.5789,2.2013,2.4867
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ceiling-raw::3:13:2,3,13,2,3,47.139,351.504,-0.8308,7.0384,-3.5661,6.5121,8.091,1.5789,2.2013,3.2361
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ceiling-raw::3:13:3,3,13,3,3,51.115,196.578,-1.0443,7.0384,-2.1366,6.5121,8.091,1.5789,2.1121,3.3645
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ceiling-raw::0:14:0,0,14,0,4,0.0,,-0.3045,0.5044,0.3622,0.5044,0.5044,0.0,5.872,5.872
bc2779a4-d0a2-4ba8-abbf-10129d3f82de,bc2779a4-d0a2-4ba8-abbf-10129d3f82de::ceiling-raw::0:14:1,0,14,1,4,90.0,82.098,0.8111,0.4344,0.5171,0.3644,0.5044,0.14,0.0,0.365
bfd05652-9331-4260-886d-1b6779ee1bfa,bfd05652-9331-4260-886d-1b6779ee1bfa::ceiling-raw::0:0:0,0,0,0,4,0.0,,13.6893,-2.0185,-1.2989,-2.0185,-2.0185,0.0,23.0726,23.0726
bfd05652-9331-4260-886d-1b6779ee1bfa,bfd05652-9331-4260-886d-1b6779ee1bfa::ceiling-raw::0:1:0,0,1,0,4,0.0,,13.7751,-2.0163,2.6044,-2.0163,-2.0163,0.0,4.0589,4.0589
bfd05652-9331-4260-886d-1b6779ee1bfa,bfd05652-9331-4260-886d-1b6779ee1bfa::ceiling-raw::0:2:0,0,2,0,6,0.0,,10.111,-2.0077,-2.5246,-2.0077,-2.0077,0.0,10.7825,13.6868
bfd05652-9331-4260-886d-1b6779ee1bfa,bfd05652-9331-4260-886d-1b6779ee1bfa::ceiling-raw::0:3:0,0,3,0,5,0.0,,9.2685,-1.994,-1.2164,-1.994,-1.994,0.0,2.7638,2.7638
bfd05652-9331-4260-886d-1b6779ee1bfa,bfd05652-9331-4260-886d-1b6779ee1bfa::ceiling-raw::0:4:0,0,4,0,4,40.084,179.03,9.0403,-2.3889,0.178,-2.7837,-1.994,0.7897,0.8984,1.1742
bfd05652-9331-4260-886d-1b6779ee1bfa,bfd05652-9331-4260-886d-1b6779ee1bfa::ceiling-raw::0:4:1,0,4,1,7,0.0,,9.6506,-1.9783,1.9346,-1.9783,-1.9783,0.0,6.7436,8.1756
bfd05652-9331-4260-886d-1b6779ee1bfa,bfd05652-9331-4260-886d-1b6779ee1bfa::ceiling-raw::0:4:2,0,4,2,3,0.0,,11.014,-1.9783,0.1706,-1.9783,-1.9783,0.0,1.2153,1.2153
bfd05652-9331-4260-886d-1b6779ee1bfa,bfd05652-9331-4260-886d-1b6779ee1bfa::ceiling-raw::0:4:3,0,4,3,4,0.0,,9.5737,-1.9783,0.361,-1.9783,-1.9783,0.0,2.891,2.891
bfd05652-9331-4260-886d-1b6779ee1bfa,bfd05652-9331-4260-886d-1b6779ee1bfa::ceiling-raw::0:4:4,0,4,4,3,0.0,,9.1631,-1.9783,1.7094,-1.9783,-1.9783,0.0,0.2126,0.2126
bfd05652-9331-4260-886d-1b6779ee1bfa,bfd05652-9331-4260-886d-1b6779ee1bfa::ceiling-raw::0:5:0,0,5,0,4,0.0,,7.2892,-1.9637,1.8857,-1.9637,-1.9637,0.0,5.0063,5.0063
bfd05652-9331-4260-886d-1b6779ee1bfa,bfd05652-9331-4260-886d-1b6779ee1bfa::ceiling-raw::1:6:0,1,6,0,4,0.0,,13.9512,0.8196,1.8477,0.8196,0.8196,0.0,11.0857,11.0857
bfd05652-9331-4260-886d-1b6779ee1bfa,bfd05652-9331-4260-886d-1b6779ee1bfa::ceiling-raw::1:7:0,1,7,0,4,0.0,,14.2588,0.7661,-2.6208,0.7661,0.7661,0.0,9.276,9.276
bfd05652-9331-4260-886d-1b6779ee1bfa,bfd05652-9331-4260-886d-1b6779ee1bfa::ceiling-raw::1:8:0,1,8,0,4,0.0,,11.1922,0.801,-2.8575,0.801,0.801,0.0,9.4725,9.4725
bfd05652-9331-4260-886d-1b6779ee1bfa,bfd05652-9331-4260-886d-1b6779ee1bfa::ceiling-raw::1:9:0,1,9,0,6,0.0,,10.8484,0.7697,1.5843,0.7697,0.7697,0.0,7.1239,8.7397
bfd05652-9331-4260-886d-1b6779ee1bfa,bfd05652-9331-4260-886d-1b6779ee1bfa::ceiling-raw::1:10:0,1,10,0,7,0.0,,9.2243,0.865,-0.1927,0.865,0.865,0.0,15.8099,23.4322
bfd05652-9331-4260-886d-1b6779ee1bfa,bfd05652-9331-4260-886d-1b6779ee1bfa::ceiling-raw::1:10:1,1,10,1,4,24.017,174.873,6.9122,0.6686,1.9085,0.4701,0.8674,0.3973,1.9676,2.1541
bfd05652-9331-4260-886d-1b6779ee1bfa,bfd05652-9331-4260-886d-1b6779ee1bfa::ceiling-raw::1:10:2,1,10,2,3,58.436,264.636,5.7469,0.734,1.9509,0.472,0.865,0.393,0.1054,0.2013
bfd05652-9331-4260-886d-1b6779ee1bfa,bfd05652-9331-4260-886d-1b6779ee1bfa::ceiling-raw::1:10:3,1,10,3,4,0.0,,6.9031,0.472,2.7816,0.472,0.472,0.0,1.8214,1.8214
bfd05652-9331-4260-886d-1b6779ee1bfa,bfd05652-9331-4260-886d-1b6779ee1bfa::ceiling-raw::1:11:0,1,11,0,8,0.0,,9.1332,0.8844,2.2254,0.8844,0.8844,0.0,3.6315,4.2198
bfd05652-9331-4260-886d-1b6779ee1bfa,bfd05652-9331-4260-886d-1b6779ee1bfa::ceiling-raw::1:12:0,1,12,0,4,0.0,,7.6275,0.8958,-3.1795,0.8958,0.8958,0.0,9.1138,9.1138
bfd05652-9331-4260-886d-1b6779ee1bfa,bfd05652-9331-4260-886d-1b6779ee1bfa::ceiling-raw::1:13:0,1,13,0,5,0.0,,2.0105,0.8943,-3.5041,0.8943,0.8943,0.0,37.936,37.936
bfd05652-9331-4260-886d-1b6779ee1bfa,bfd05652-9331-4260-886d-1b6779ee1bfa::ceiling-raw::1:13:1,1,13,1,4,27.875,355.837,4.5465,0.5431,-5.7729,0.184,0.9026,0.7186,4.6477,5.2577
bfd05652-9331-4260-886d-1b6779ee1bfa,bfd05652-9331-4260-886d-1b6779ee1bfa::ceiling-raw::1:14:0,1,14,0,4,0.0,,1.4967,0.9297,0.8601,0.9297,0.9297,0.0,27.1088,27.1088
c001b1ca-ea07-472d-b888-6ab457d4e7d9,c001b1ca-ea07-472d-b888-6ab457d4e7d9::ceiling-raw::0:0:0,0,0,0,4,0.0,,-7.025,-1.6653,0.0148,-1.6653,-1.6653,0.0,7.3696,7.3696
c001b1ca-ea07-472d-b888-6ab457d4e7d9,c001b1ca-ea07-472d-b888-6ab457d4e7d9::ceiling-raw::0:1:0,0,1,0,4,0.0,,-3.8469,-1.7509,-0.5976,-1.7509,-1.7509,0.0,9.4943,9.4943
c001b1ca-ea07-472d-b888-6ab457d4e7d9,c001b1ca-ea07-472d-b888-6ab457d4e7d9::ceiling-raw::0:2:0,0,2,0,4,0.0,,-10.3552,-1.6523,2.5137,-1.6523,-1.6523,0.0,4.192,4.192
c001b1ca-ea07-472d-b888-6ab457d4e7d9,c001b1ca-ea07-472d-b888-6ab457d4e7d9::ceiling-raw::0:3:0,0,3,0,4,0.0,,-2.7318,-1.4944,2.4859,-1.4944,-1.4944,0.0,4.935,4.935
c001b1ca-ea07-472d-b888-6ab457d4e7d9,c001b1ca-ea07-472d-b888-6ab457d4e7d9::ceiling-raw::0:4:0,0,4,0,6,0.0,,-7.3728,-1.5801,2.1516,-1.5801,-1.5801,0.0,7.5581,9.5361
c001b1ca-ea07-472d-b888-6ab457d4e7d9,c001b1ca-ea07-472d-b888-6ab457d4e7d9::ceiling-raw::0:4:1,0,4,1,3,26.788,175.477,-5.0389,-1.507,1.756,-1.6521,-1.4344,0.2177,0.1583,0.1773
c001b1ca-ea07-472d-b888-6ab457d4e7d9,c001b1ca-ea07-472d-b888-6ab457d4e7d9::ceiling-raw::0:4:2,0,4,2,3,32.354,182.588,-4.7897,-1.5795,1.8897,-1.6521,-1.4344,0.2177,0.1252,0.1482
c001b1ca-ea07-472d-b888-6ab457d4e7d9,c001b1ca-ea07-472d-b888-6ab457d4e7d9::ceiling-raw::0:5:0,0,5,0,5,0.0,,-2.9723,-1.4344,1.2294,-1.4344,-1.4344,0.0,4.4774,4.4774
c001b1ca-ea07-472d-b888-6ab457d4e7d9,c001b1ca-ea07-472d-b888-6ab457d4e7d9::ceiling-raw::1:6:0,1,6,0,4,0.0,,-6.4009,0.8125,-0.1156,0.8125,0.8125,0.0,13.7616,13.7616
c001b1ca-ea07-472d-b888-6ab457d4e7d9,c001b1ca-ea07-472d-b888-6ab457d4e7d9::ceiling-raw::1:7:0,1,7,0,8,0.0,,-2.4001,0.8462,-0.4408,0.8462,0.8462,0.0,10.7948,12.0122
c001b1ca-ea07-472d-b888-6ab457d4e7d9,c001b1ca-ea07-472d-b888-6ab457d4e7d9::ceiling-raw::1:8:0,1,8,0,4,0.0,,1.9177,0.7215,-3.4261,0.7215,0.7215,0.0,4.1641,4.1641
c001b1ca-ea07-472d-b888-6ab457d4e7d9,c001b1ca-ea07-472d-b888-6ab457d4e7d9::ceiling-raw::1:9:0,1,9,0,6,0.0,,0.8592,0.7552,-0.6233,0.7552,0.7552,0.0,24.9581,25.4616
c2800052-b0e7-4c30-a881-f813cb0b2043,c2800052-b0e7-4c30-a881-f813cb0b2043::ceiling-raw::0:0:0,0,0,0,4,0.0,,1.3132,-1.6509,-6.019,-1.6509,-1.6509,0.0,13.5837,13.5837
c2800052-b0e7-4c30-a881-f813cb0b2043,c2800052-b0e7-4c30-a881-f813cb0b2043::ceiling-raw::0:1:0,0,1,0,6,1.921,17.179,3.0794,-1.786,-2.5791,-1.8439,-1.7427,0.1012,6.2185,6.222
c2800052-b0e7-4c30-a881-f813cb0b2043,c2800052-b0e7-4c30-a881-f813cb0b2043::ceiling-raw::0:1:1,0,1,1,3,39.07,107.585,1.9575,-1.8276,-2.5349,-1.8676,-1.7476,0.12,0.1576,0.2031
c2800052-b0e7-4c30-a881-f813cb0b2043,c2800052-b0e7-4c30-a881-f813cb0b2043::ceiling-raw::0:1:2,0,1,2,3,90.0,197.601,2.2192,-1.8276,-1.872,-1.8676,-1.7476,0.12,0.0,0.0089
c2800052-b0e7-4c30-a881-f813cb0b2043,c2800052-b0e7-4c30-a881-f813cb0b2043::ceiling-raw::0:1:3,0,1,3,3,90.0,287.584,3.9832,-1.8276,-3.1483,-1.8676,-1.7476,0.12,0.0,0.1304
c2800052-b0e7-4c30-a881-f813cb0b2043,c2800052-b0e7-4c30-a881-f813cb0b2043::ceiling-raw::0:2:0,0,2,0,6,0.0,,2.82,-1.6681,-0.6187,-1.6681,-1.6681,0.0,7.8049,9.702
c2800052-b0e7-4c30-a881-f813cb0b2043,c2800052-b0e7-4c30-a881-f813cb0b2043::ceiling-raw::0:3:0,0,3,0,7,0.0,,-0.459,-1.8555,1.4982,-1.8555,-1.8555,0.0,3.8895,3.9692
c2800052-b0e7-4c30-a881-f813cb0b2043,c2800052-b0e7-4c30-a881-f813cb0b2043::ceiling-raw::0:3:1,0,3,1,3,6.788,166.782,0.4845,-1.7955,0.4261,-1.8555,-1.6755,0.18,2.5995,2.6179
c2800052-b0e7-4c30-a881-f813cb0b2043,c2800052-b0e7-4c30-a881-f813cb0b2043::ceiling-raw::0:3:2,0,3,2,4,90.0,287.585,-1.6314,-2.0955,1.4045,-2.3355,-1.8555,0.48,0.0,0.8451
c2800052-b0e7-4c30-a881-f813cb0b2043,c2800052-b0e7-4c30-a881-f813cb0b2043::ceiling-raw::0:4:0,0,4,0,11,0.0,,0.547,-1.6916,-2.2387,-1.6916,-1.6916,0.0,5.9831,5.9831
c2800052-b0e7-4c30-a881-f813cb0b2043,c2800052-b0e7-4c30-a881-f813cb0b2043::ceiling-raw::0:4:1,0,4,1,3,0.0,,-0.0306,-1.8807,-2.5485,-1.8807,-1.8807,0.0,0.067,0.067
c2800052-b0e7-4c30-a881-f813cb0b2043,c2800052-b0e7-4c30-a881-f813cb0b2043::ceiling-raw::0:4:2,0,4,2,4,13.204,107.584,-0.0102,-1.7861,-3.0481,-1.8807,-1.6916,0.1891,0.4856,0.4988
c2800052-b0e7-4c30-a881-f813cb0b2043,c2800052-b0e7-4c30-a881-f813cb0b2043::ceiling-raw::0:4:3,0,4,3,3,14.16,287.586,0.8405,-1.7546,-3.4379,-1.8807,-1.6916,0.1891,0.2177,0.2245
c2800052-b0e7-4c30-a881-f813cb0b2043,c2800052-b0e7-4c30-a881-f813cb0b2043::ceiling-raw::0:4:4,0,4,4,4,19.266,16.638,1.2415,-1.7869,-3.4547,-1.883,-1.6893,0.1937,0.2847,0.3016
c2800052-b0e7-4c30-a881-f813cb0b2043,c2800052-b0e7-4c30-a881-f813cb0b2043::ceiling-raw::0:4:5,0,4,5,4,19.645,107.587,-2.2858,-2.1187,-0.4711,-2.5457,-1.6916,0.8541,4.4536,4.7289
c2800052-b0e7-4c30-a881-f813cb0b2043,c2800052-b0e7-4c30-a881-f813cb0b2043::ceiling-raw::0:4:6,0,4,6,4,22.478,107.579,0.3198,-1.7862,-2.5843,-1.8807,-1.6916,0.1891,0.22,0.238
c2800052-b0e7-4c30-a881-f813cb0b2043,c2800052-b0e7-4c30-a881-f813cb0b2043::ceiling-raw::0:4:7,0,4,7,3,29.528,329.856,-0.0915,-1.8177,-2.3557,-1.8807,-1.6916,0.1891,0.0866,0.0995
c2800052-b0e7-4c30-a881-f813cb0b2043,c2800052-b0e7-4c30-a881-f813cb0b2043::ceiling-raw::0:4:8,0,4,8,3,59.216,17.547,0.2146,-1.7546,-2.279,-1.8807,-1.6916,0.1891,0.0454,0.0887
c2800052-b0e7-4c30-a881-f813cb0b2043,c2800052-b0e7-4c30-a881-f813cb0b2043::ceiling-raw::0:4:9,0,4,9,3,66.555,197.578,0.0678,-1.8177,-2.7425,-1.8807,-1.6916,0.1891,0.0143,0.036
c2800052-b0e7-4c30-a881-f813cb0b2043,c2800052-b0e7-4c30-a881-f813cb0b2043::ceiling-raw::0:4:10,0,4,10,3,90.0,287.581,-0.1911,-1.8177,-2.2848,-1.8807,-1.6916,0.1891,0.0,0.0469
c2800052-b0e7-4c30-a881-f813cb0b2043,c2800052-b0e7-4c30-a881-f813cb0b2043::ceiling-raw::0:4:11,0,4,11,3,90.0,17.583,-2.9472,-2.5128,-1.2378,-3.3012,-1.6916,1.6096,0.0,0.9038
c2800052-b0e7-4c30-a881-f813cb0b2043,c2800052-b0e7-4c30-a881-f813cb0b2043::ceiling-raw::0:4:12,0,4,12,3,90.0,194.746,0.782,-1.8177,-3.6225,-1.8807,-1.6916,0.1891,0.0,0.071
c2800052-b0e7-4c30-a881-f813cb0b2043,c2800052-b0e7-4c30-a881-f813cb0b2043::ceiling-raw::0:4:13,0,4,13,3,90.0,287.587,1.5192,-1.8177,-3.4473,-1.8807,-1.6916,0.1891,0.0,0.0507
c2800052-b0e7-4c30-a881-f813cb0b2043,c2800052-b0e7-4c30-a881-f813cb0b2043::ceiling-raw::0:5:0,0,5,0,5,0.0,,-2.9792,-1.6751,-3.8681,-1.6751,-1.6751,0.0,14.4896,14.4896
c2800052-b0e7-4c30-a881-f813cb0b2043,c2800052-b0e7-4c30-a881-f813cb0b2043::ceiling-raw::0:6:0,0,6,0,4,0.0,,-2.2592,-2.6295,1.7045,-2.6295,-2.6295,0.0,2.358,2.358
c2800052-b0e7-4c30-a881-f813cb0b2043,c2800052-b0e7-4c30-a881-f813cb0b2043::ceiling-raw::1:7:0,1,7,0,4,0.0,,-2.2096,-0.2207,1.7211,-0.2207,-0.2207,0.0,2.3048,2.3048
c2800052-b0e7-4c30-a881-f813cb0b2043,c2800052-b0e7-4c30-a881-f813cb0b2043::ceiling-raw::1:8:0,1,8,0,3,0.0,,-2.8072,0.3624,0.3587,0.3624,0.3624,0.0,0.7087,0.7087
c2800052-b0e7-4c30-a881-f813cb0b2043,c2800052-b0e7-4c30-a881-f813cb0b2043::ceiling-raw::1:8:1,1,8,1,4,0.0,,-1.5964,0.5237,-0.2213,0.5237,0.5237,0.0,0.5668,0.5668
c2800052-b0e7-4c30-a881-f813cb0b2043,c2800052-b0e7-4c30-a881-f813cb0b2043::ceiling-raw::1:8:2,1,8,2,3,0.0,,-1.7927,0.5237,-1.3227,0.5237,0.5237,0.0,0.3847,0.3847
c2800052-b0e7-4c30-a881-f813cb0b2043,c2800052-b0e7-4c30-a881-f813cb0b2043::ceiling-raw::1:8:3,1,8,3,3,6.763,108.081,-3.1105,0.4162,-0.587,0.3624,0.5237,0.1613,0.5925,0.5967
c2800052-b0e7-4c30-a881-f813cb0b2043,c2800052-b0e7-4c30-a881-f813cb0b2043::ceiling-raw::1:8:4,1,8,4,4,10.488,18.079,-2.5455,0.4431,-0.9242,0.3624,0.5237,0.1613,0.7233,0.7356
c2800052-b0e7-4c30-a881-f813cb0b2043,c2800052-b0e7-4c30-a881-f813cb0b2043::ceiling-raw::1:8:5,1,8,5,3,10.88,159.982,-2.4852,0.4162,-0.116,0.3624,0.5237,0.1613,0.7169,0.73
c2800052-b0e7-4c30-a881-f813cb0b2043,c2800052-b0e7-4c30-a881-f813cb0b2043::ceiling-raw::1:8:6,1,8,6,3,27.966,123.98,-1.85,0.4699,0.0463,0.3624,0.5237,0.1613,0.1665,0.1885
c2800052-b0e7-4c30-a881-f813cb0b2043,c2800052-b0e7-4c30-a881-f813cb0b2043::ceiling-raw::1:8:7,1,8,7,3,31.485,108.793,-2.156,0.4699,-1.2041,0.3624,0.5237,0.1613,0.1147,0.1346
c2800052-b0e7-4c30-a881-f813cb0b2043,c2800052-b0e7-4c30-a881-f813cb0b2043::ceiling-raw::1:8:8,1,8,8,4,31.79,198.076,-1.0895,0.2537,-1.3995,-0.0163,0.5237,0.54,0.1869,0.2199
c2800052-b0e7-4c30-a881-f813cb0b2043,c2800052-b0e7-4c30-a881-f813cb0b2043::ceiling-raw::1:8:9,1,8,9,3,37.872,325.326,-1.246,0.3437,-0.5205,-0.0163,0.5237,0.54,0.4598,0.5824
c2800052-b0e7-4c30-a881-f813cb0b2043,c2800052-b0e7-4c30-a881-f813cb0b2043::ceiling-raw::1:8:10,1,8,10,3,41.219,243.046,-1.4227,0.3437,-1.1379,-0.0163,0.5237,0.54,0.38,0.5051
c2800052-b0e7-4c30-a881-f813cb0b2043,c2800052-b0e7-4c30-a881-f813cb0b2043::ceiling-raw::1:8:11,1,8,11,3,90.0,104.24,-0.8829,0.1637,-0.2694,-0.0163,0.5237,0.54,0.0,0.2853
c2800052-b0e7-4c30-a881-f813cb0b2043,c2800052-b0e7-4c30-a881-f813cb0b2043::ceiling-raw::2:9:0,2,9,0,4,0.0,,-2.6429,1.0402,-3.5853,1.0402,1.0402,0.0,14.8024,14.8024
c2800052-b0e7-4c30-a881-f813cb0b2043,c2800052-b0e7-4c30-a881-f813cb0b2043::ceiling-raw::2:10:0,2,10,0,6,0.0,,1.2627,1.0381,-3.1914,1.0381,1.0381,0.0,36.1119,40.1334
c2800052-b0e7-4c30-a881-f813cb0b2043,c2800052-b0e7-4c30-a881-f813cb0b2043::ceiling-raw::2:11:0,2,11,0,6,0.0,,-0.6642,1.0767,0.6277,1.0767,1.0767,0.0,9.6409,10.8453
c3ddcac0-827d-48dc-9223-4b219d874fa5,c3ddcac0-827d-48dc-9223-4b219d874fa5::ceiling-raw::0:0:0,0,0,0,6,0.0,,3.3147,-1.514,-4.1486,-1.514,-1.514,0.0,24.5973,25.9213
c3ddcac0-827d-48dc-9223-4b219d874fa5,c3ddcac0-827d-48dc-9223-4b219d874fa5::ceiling-raw::0:1:0,0,1,0,6,0.0,,3.2226,-1.4584,-0.9162,-1.4584,-1.4584,0.0,8.4533,9.9155
c3ddcac0-827d-48dc-9223-4b219d874fa5,c3ddcac0-827d-48dc-9223-4b219d874fa5::ceiling-raw::0:1:1,0,1,1,3,21.307,253.742,1.3793,-1.5166,-1.2265,-1.6329,-1.4584,0.1745,0.5989,0.6428
c3ddcac0-827d-48dc-9223-4b219d874fa5,c3ddcac0-827d-48dc-9223-4b219d874fa5::ceiling-raw::0:1:2,0,1,2,3,59.433,85.399,1.556,-1.5166,-1.1744,-1.6329,-1.4584,0.1745,0.141,0.2772
c3ddcac0-827d-48dc-9223-4b219d874fa5,c3ddcac0-827d-48dc-9223-4b219d874fa5::ceiling-raw::0:1:3,0,1,3,6,0.0,,2.7031,-1.4584,0.8652,-1.4584,-1.4584,0.0,12.1275,13.2985
c3ddcac0-827d-48dc-9223-4b219d874fa5,c3ddcac0-827d-48dc-9223-4b219d874fa5::ceiling-raw::0:1:4,0,1,4,3,21.307,253.74,0.8597,-1.5166,0.5548,-1.6329,-1.4584,0.1745,0.6464,0.6939
c3ddcac0-827d-48dc-9223-4b219d874fa5,c3ddcac0-827d-48dc-9223-4b219d874fa5::ceiling-raw::0:1:5,0,1,5,3,59.33,62.905,1.0364,-1.5166,0.607,-1.6329,-1.4584,0.1745,0.1521,0.2983
c3ddcac0-827d-48dc-9223-4b219d874fa5,c3ddcac0-827d-48dc-9223-4b219d874fa5::ceiling-raw::0:2:0,0,2,0,4,0.0,,0.3258,-1.4775,-0.9077,-1.4775,-1.4775,0.0,9.0291,9.0291
c3ddcac0-827d-48dc-9223-4b219d874fa5,c3ddcac0-827d-48dc-9223-4b219d874fa5::ceiling-raw::1:3:0,1,3,0,8,0.0,,3.5552,1.1163,-2.8979,1.1163,1.1163,0.0,31.3677,32.0283
c3ddcac0-827d-48dc-9223-4b219d874fa5,c3ddcac0-827d-48dc-9223-4b219d874fa5::ceiling-raw::1:3:1,1,3,1,4,18.257,252.505,6.9377,0.9785,-3.452,0.8299,1.1291,0.2992,3.2766,3.4503
c3ddcac0-827d-48dc-9223-4b219d874fa5,c3ddcac0-827d-48dc-9223-4b219d874fa5::ceiling-raw::1:4:0,1,4,0,6,0.0,,-1.4734,1.1041,-4.6388,1.1041,1.1041,0.0,19.5654,25.4693
c3ddcac0-827d-48dc-9223-4b219d874fa5,c3ddcac0-827d-48dc-9223-4b219d874fa5::ceiling-raw::1:6:0,1,6,0,4,0.0,,-2.9184,1.0911,0.4965,1.0911,1.0911,0.0,8.0901,8.0901
c3ddcac0-827d-48dc-9223-4b219d874fa5,c3ddcac0-827d-48dc-9223-4b219d874fa5::ceiling-raw::1:7:0,1,7,0,4,0.0,,2.6202,1.0769,1.638,1.0769,1.0769,0.0,11.4485,11.4485
c3ddcac0-827d-48dc-9223-4b219d874fa5,c3ddcac0-827d-48dc-9223-4b219d874fa5::ceiling-raw::1:8:0,1,8,0,6,0.0,,-1.021,1.0944,-1.663,1.0944,1.0944,0.0,8.9154,18.9333
c3ddcac0-827d-48dc-9223-4b219d874fa5,c3ddcac0-827d-48dc-9223-4b219d874fa5::ceiling-raw::1:8:1,1,8,1,4,0.0,,-1.2822,1.0402,-1.9365,1.0402,1.0402,0.0,1.3026,1.3026
c3ddcac0-827d-48dc-9223-4b219d874fa5,c3ddcac0-827d-48dc-9223-4b219d874fa5::ceiling-raw::1:9:0,1,9,0,4,0.0,,-0.1725,1.0672,1.2885,1.0672,1.0672,0.0,2.8959,2.8959
c72ad855-9e52-46f1-886d-a9f37911521f,c72ad855-9e52-46f1-886d-a9f37911521f::ceiling-raw::0:0:0,0,0,0,6,0.0,,-1.3555,-1.7596,-2.657,-1.7596,-1.7596,0.0,3.653,3.6791
