uuid,element_id,story,room_index,plane_index,n_corners,p50_dist_to_wall_top_m,p95_dist_to_wall_top_m,trusted_corner_fraction
8b723372-749f-4992-a044-d62bb99b84cc,8b723372-749f-4992-a044-d62bb99b84cc::ceiling-raw::1:8:8,1,8,8,4,0.306,1.507,0.5
8b723372-749f-4992-a044-d62bb99b84cc,8b723372-749f-4992-a044-d62bb99b84cc::ceiling-raw::1:8:9,1,8,9,3,1.485,2.474,0.333
8b723372-749f-4992-a044-d62bb99b84cc,8b723372-749f-4992-a044-d62bb99b84cc::ceiling-raw::1:8:10,1,8,10,4,0.405,1.355,0.5
8b723372-749f-4992-a044-d62bb99b84cc,8b723372-749f-4992-a044-d62bb99b84cc::ceiling-raw::1:8:11,1,8,11,3,0.19,0.571,0.667
8b723372-749f-4992-a044-d62bb99b84cc,8b723372-749f-4992-a044-d62bb99b84cc::ceiling-raw::1:8:12,1,8,12,4,0.0,0.162,1.0
8b723372-749f-4992-a044-d62bb99b84cc,8b723372-749f-4992-a044-d62bb99b84cc::ceiling-raw::1:8:13,1,8,13,4,1.467,1.782,0.0
8b723372-749f-4992-a044-d62bb99b84cc,8b723372-749f-4992-a044-d62bb99b84cc::ceiling-raw::1:8:14,1,8,14,4,1.04,1.255,0.25
8e7e69b2-e1db-4482-8f21-93be6904a5f1,8e7e69b2-e1db-4482-8f21-93be6904a5f1::ceiling-raw::0:0:0,0,0,0,5,0.0,0.0,1.0
8e7e69b2-e1db-4482-8f21-93be6904a5f1,8e7e69b2-e1db-4482-8f21-93be6904a5f1::ceiling-raw::0:0:1,0,0,1,3,0.0,0.0,1.0
8e7e69b2-e1db-4482-8f21-93be6904a5f1,8e7e69b2-e1db-4482-8f21-93be6904a5f1::ceiling-raw::0:0:2,0,0,2,4,0.0,0.0,1.0
8e7e69b2-e1db-4482-8f21-93be6904a5f1,8e7e69b2-e1db-4482-8f21-93be6904a5f1::ceiling-raw::0:0:3,0,0,3,3,0.0,0.0,1.0
8e7e69b2-e1db-4482-8f21-93be6904a5f1,8e7e69b2-e1db-4482-8f21-93be6904a5f1::ceiling-raw::0:0:4,0,0,4,4,0.038,0.039,1.0
8e7e69b2-e1db-4482-8f21-93be6904a5f1,8e7e69b2-e1db-4482-8f21-93be6904a5f1::ceiling-raw::0:0:5,0,0,5,4,0.001,0.001,1.0
8e7e69b2-e1db-4482-8f21-93be6904a5f1,8e7e69b2-e1db-4482-8f21-93be6904a5f1::ceiling-raw::0:0:6,0,0,6,3,0.0,0.277,0.667
8e7e69b2-e1db-4482-8f21-93be6904a5f1,8e7e69b2-e1db-4482-8f21-93be6904a5f1::ceiling-raw::0:0:7,0,0,7,4,0.0,0.0,1.0
8e7e69b2-e1db-4482-8f21-93be6904a5f1,8e7e69b2-e1db-4482-8f21-93be6904a5f1::ceiling-raw::0:0:8,0,0,8,3,0.0,0.0,1.0
8e7e69b2-e1db-4482-8f21-93be6904a5f1,8e7e69b2-e1db-4482-8f21-93be6904a5f1::ceiling-raw::0:1:0,0,1,0,3,0.0,0.0,1.0
8e7e69b2-e1db-4482-8f21-93be6904a5f1,8e7e69b2-e1db-4482-8f21-93be6904a5f1::ceiling-raw::0:1:1,0,1,1,3,0.0,0.228,1.0
8e7e69b2-e1db-4482-8f21-93be6904a5f1,8e7e69b2-e1db-4482-8f21-93be6904a5f1::ceiling-raw::0:1:2,0,1,2,5,0.161,0.235,1.0
8e7e69b2-e1db-4482-8f21-93be6904a5f1,8e7e69b2-e1db-4482-8f21-93be6904a5f1::ceiling-raw::0:1:3,0,1,3,3,0.161,0.245,1.0
8e7e69b2-e1db-4482-8f21-93be6904a5f1,8e7e69b2-e1db-4482-8f21-93be6904a5f1::ceiling-raw::0:1:4,0,1,4,3,0.161,0.33,0.667
8e7e69b2-e1db-4482-8f21-93be6904a5f1,8e7e69b2-e1db-4482-8f21-93be6904a5f1::ceiling-raw::0:1:5,0,1,5,3,0.0,0.0,1.0
8e7e69b2-e1db-4482-8f21-93be6904a5f1,8e7e69b2-e1db-4482-8f21-93be6904a5f1::ceiling-raw::0:1:6,0,1,6,3,0.0,0.228,1.0
8e7e69b2-e1db-4482-8f21-93be6904a5f1,8e7e69b2-e1db-4482-8f21-93be6904a5f1::ceiling-raw::1:2:0,1,2,0,10,0.0,0.0,1.0
8e7e69b2-e1db-4482-8f21-93be6904a5f1,8e7e69b2-e1db-4482-8f21-93be6904a5f1::ceiling-raw::1:3:0,1,3,0,4,0.0,0.0,1.0
8e7e69b2-e1db-4482-8f21-93be6904a5f1,8e7e69b2-e1db-4482-8f21-93be6904a5f1::ceiling-raw::1:4:0,1,4,0,4,0.0,0.0,1.0
8e7e69b2-e1db-4482-8f21-93be6904a5f1,8e7e69b2-e1db-4482-8f21-93be6904a5f1::ceiling-raw::1:5:0,1,5,0,4,0.0,0.0,1.0
8e7e69b2-e1db-4482-8f21-93be6904a5f1,8e7e69b2-e1db-4482-8f21-93be6904a5f1::ceiling-raw::1:6:0,1,6,0,8,0.0,0.0,1.0
8e7e69b2-e1db-4482-8f21-93be6904a5f1,8e7e69b2-e1db-4482-8f21-93be6904a5f1::ceiling-raw::1:7:0,1,7,0,4,0.0,0.0,1.0
8e7e69b2-e1db-4482-8f21-93be6904a5f1,8e7e69b2-e1db-4482-8f21-93be6904a5f1::ceiling-raw::1:7:1,1,7,1,4,0.004,0.004,1.0
8e7e69b2-e1db-4482-8f21-93be6904a5f1,8e7e69b2-e1db-4482-8f21-93be6904a5f1::ceiling-raw::1:8:0,1,8,0,4,0.0,0.0,1.0
8e7e69b2-e1db-4482-8f21-93be6904a5f1,8e7e69b2-e1db-4482-8f21-93be6904a5f1::ceiling-raw::1:9:0,1,9,0,4,0.0,0.0,1.0
8fc0de5f-99be-4295-b529-d389a4670a8f,8fc0de5f-99be-4295-b529-d389a4670a8f::ceiling-raw::0:0:0,0,0,0,4,0.0,0.0,1.0
8fc0de5f-99be-4295-b529-d389a4670a8f,8fc0de5f-99be-4295-b529-d389a4670a8f::ceiling-raw::0:1:0,0,1,0,4,0.0,0.0,1.0
8fc0de5f-99be-4295-b529-d389a4670a8f,8fc0de5f-99be-4295-b529-d389a4670a8f::ceiling-raw::0:2:0,0,2,0,4,0.0,0.0,1.0
8fc0de5f-99be-4295-b529-d389a4670a8f,8fc0de5f-99be-4295-b529-d389a4670a8f::ceiling-raw::0:3:0,0,3,0,4,0.0,0.0,1.0
8fc0de5f-99be-4295-b529-d389a4670a8f,8fc0de5f-99be-4295-b529-d389a4670a8f::ceiling-raw::0:4:0,0,4,0,6,0.0,0.0,1.0
8fc0de5f-99be-4295-b529-d389a4670a8f,8fc0de5f-99be-4295-b529-d389a4670a8f::ceiling-raw::0:5:0,0,5,0,4,0.0,0.0,1.0
8fc0de5f-99be-4295-b529-d389a4670a8f,8fc0de5f-99be-4295-b529-d389a4670a8f::ceiling-raw::0:6:0,0,6,0,4,0.0,0.0,1.0
8fc0de5f-99be-4295-b529-d389a4670a8f,8fc0de5f-99be-4295-b529-d389a4670a8f::ceiling-raw::0:7:0,0,7,0,5,0.0,0.0,1.0
90683bb0-28ca-42a8-82b8-09d82cd434d5,90683bb0-28ca-42a8-82b8-09d82cd434d5::ceiling-raw::1:0:0,1,0,0,4,0.0,1.2,0.75
90683bb0-28ca-42a8-82b8-09d82cd434d5,90683bb0-28ca-42a8-82b8-09d82cd434d5::ceiling-raw::1:0:1,1,0,1,5,0.0,0.0,1.0
90683bb0-28ca-42a8-82b8-09d82cd434d5,90683bb0-28ca-42a8-82b8-09d82cd434d5::ceiling-raw::1:0:2,1,0,2,3,0.201,0.201,1.0
90683bb0-28ca-42a8-82b8-09d82cd434d5,90683bb0-28ca-42a8-82b8-09d82cd434d5::ceiling-raw::1:0:3,1,0,3,3,0.0,0.181,1.0
90683bb0-28ca-42a8-82b8-09d82cd434d5,90683bb0-28ca-42a8-82b8-09d82cd434d5::ceiling-raw::1:0:4,1,0,4,4,0.201,1.23,0.75
90683bb0-28ca-42a8-82b8-09d82cd434d5,90683bb0-28ca-42a8-82b8-09d82cd434d5::ceiling-raw::1:0:5,1,0,5,3,0.201,0.201,1.0
90683bb0-28ca-42a8-82b8-09d82cd434d5,90683bb0-28ca-42a8-82b8-09d82cd434d5::ceiling-raw::1:0:6,1,0,6,3,0.0,0.181,1.0
90683bb0-28ca-42a8-82b8-09d82cd434d5,90683bb0-28ca-42a8-82b8-09d82cd434d5::ceiling-raw::1:0:7,1,0,7,3,0.201,0.201,1.0
90683bb0-28ca-42a8-82b8-09d82cd434d5,90683bb0-28ca-42a8-82b8-09d82cd434d5::ceiling-raw::1:0:8,1,0,8,3,0.0,0.181,1.0
90683bb0-28ca-42a8-82b8-09d82cd434d5,90683bb0-28ca-42a8-82b8-09d82cd434d5::ceiling-raw::1:0:9,1,0,9,3,1.411,1.885,0.333
90683bb0-28ca-42a8-82b8-09d82cd434d5,90683bb0-28ca-42a8-82b8-09d82cd434d5::ceiling-raw::0:1:0,0,1,0,4,0.0,0.0,1.0
90683bb0-28ca-42a8-82b8-09d82cd434d5,90683bb0-28ca-42a8-82b8-09d82cd434d5::ceiling-raw::0:2:0,0,2,0,6,0.0,0.0,1.0
90683bb0-28ca-42a8-82b8-09d82cd434d5,90683bb0-28ca-42a8-82b8-09d82cd434d5::ceiling-raw::2:3:0,2,3,0,3,0.113,1.281,0.667
90683bb0-28ca-42a8-82b8-09d82cd434d5,90683bb0-28ca-42a8-82b8-09d82cd434d5::ceiling-raw::2:3:1,2,3,1,4,1.742,2.376,0.0
90683bb0-28ca-42a8-82b8-09d82cd434d5,90683bb0-28ca-42a8-82b8-09d82cd434d5::ceiling-raw::2:3:2,2,3,2,3,0.0,1.245,0.667
90683bb0-28ca-42a8-82b8-09d82cd434d5,90683bb0-28ca-42a8-82b8-09d82cd434d5::ceiling-raw::2:3:3,2,3,3,3,0.0,0.0,1.0
90683bb0-28ca-42a8-82b8-09d82cd434d5,90683bb0-28ca-42a8-82b8-09d82cd434d5::ceiling-raw::2:3:4,2,3,4,3,1.54,2.004,0.333
90683bb0-28ca-42a8-82b8-09d82cd434d5,90683bb0-28ca-42a8-82b8-09d82cd434d5::ceiling-raw::2:3:5,2,3,5,3,1.383,1.735,0.0
90683bb0-28ca-42a8-82b8-09d82cd434d5,90683bb0-28ca-42a8-82b8-09d82cd434d5::ceiling-raw::2:3:6,2,3,6,3,2.056,2.913,0.333
90683bb0-28ca-42a8-82b8-09d82cd434d5,90683bb0-28ca-42a8-82b8-09d82cd434d5::ceiling-raw::2:3:7,2,3,7,4,0.78,1.98,0.5
90683bb0-28ca-42a8-82b8-09d82cd434d5,90683bb0-28ca-42a8-82b8-09d82cd434d5::ceiling-raw::2:3:8,2,3,8,4,0.77,1.87,0.5
90683bb0-28ca-42a8-82b8-09d82cd434d5,90683bb0-28ca-42a8-82b8-09d82cd434d5::ceiling-raw::2:3:9,2,3,9,3,1.774,2.885,0.0
90683bb0-28ca-42a8-82b8-09d82cd434d5,90683bb0-28ca-42a8-82b8-09d82cd434d5::ceiling-raw::2:3:10,2,3,10,3,2.056,2.913,0.0
90683bb0-28ca-42a8-82b8-09d82cd434d5,90683bb0-28ca-42a8-82b8-09d82cd434d5::ceiling-raw::2:3:11,2,3,11,3,1.383,1.988,0.333
90683bb0-28ca-42a8-82b8-09d82cd434d5,90683bb0-28ca-42a8-82b8-09d82cd434d5::ceiling-raw::2:3:12,2,3,12,3,0.0,1.85,0.667
90683bb0-28ca-42a8-82b8-09d82cd434d5,90683bb0-28ca-42a8-82b8-09d82cd434d5::ceiling-raw::2:3:13,2,3,13,3,0.702,1.605,0.333
90683bb0-28ca-42a8-82b8-09d82cd434d5,90683bb0-28ca-42a8-82b8-09d82cd434d5::ceiling-raw::2:3:14,2,3,14,3,1.555,2.365,0.0
90683bb0-28ca-42a8-82b8-09d82cd434d5,90683bb0-28ca-42a8-82b8-09d82cd434d5::ceiling-raw::2:3:15,2,3,15,5,1.699,2.345,0.2
90683bb0-28ca-42a8-82b8-09d82cd434d5,90683bb0-28ca-42a8-82b8-09d82cd434d5::ceiling-raw::2:3:16,2,3,16,3,1.706,2.38,0.0
90683bb0-28ca-42a8-82b8-09d82cd434d5,90683bb0-28ca-42a8-82b8-09d82cd434d5::ceiling-raw::2:3:17,2,3,17,3,0.0,1.535,0.667
90683bb0-28ca-42a8-82b8-09d82cd434d5,90683bb0-28ca-42a8-82b8-09d82cd434d5::ceiling-raw::2:3:18,2,3,18,3,1.271,1.372,0.333
90683bb0-28ca-42a8-82b8-09d82cd434d5,90683bb0-28ca-42a8-82b8-09d82cd434d5::ceiling-raw::2:3:19,2,3,19,3,0.0,0.0,1.0
90683bb0-28ca-42a8-82b8-09d82cd434d5,90683bb0-28ca-42a8-82b8-09d82cd434d5::ceiling-raw::2:3:20,2,3,20,3,0.0,1.144,0.667
90683bb0-28ca-42a8-82b8-09d82cd434d5,90683bb0-28ca-42a8-82b8-09d82cd434d5::ceiling-raw::2:4:0,2,4,0,5,0.012,0.647,0.8
91f66e67-37e3-4cc9-9815-a4ce71c56a0a,91f66e67-37e3-4cc9-9815-a4ce71c56a0a::ceiling-raw::0:0:0,0,0,0,4,0.0,0.0,1.0
91f66e67-37e3-4cc9-9815-a4ce71c56a0a,91f66e67-37e3-4cc9-9815-a4ce71c56a0a::ceiling-raw::0:1:0,0,1,0,4,0.0,1.833,0.75
91f66e67-37e3-4cc9-9815-a4ce71c56a0a,91f66e67-37e3-4cc9-9815-a4ce71c56a0a::ceiling-raw::0:2:0,0,2,0,4,0.0,0.0,1.0
91f66e67-37e3-4cc9-9815-a4ce71c56a0a,91f66e67-37e3-4cc9-9815-a4ce71c56a0a::ceiling-raw::0:4:0,0,4,0,6,0.0,0.0,1.0
91f66e67-37e3-4cc9-9815-a4ce71c56a0a,91f66e67-37e3-4cc9-9815-a4ce71c56a0a::ceiling-raw::0:5:0,0,5,0,4,0.0,0.0,1.0
91f66e67-37e3-4cc9-9815-a4ce71c56a0a,91f66e67-37e3-4cc9-9815-a4ce71c56a0a::ceiling-raw::0:6:0,0,6,0,4,0.0,0.0,1.0
91f66e67-37e3-4cc9-9815-a4ce71c56a0a,91f66e67-37e3-4cc9-9815-a4ce71c56a0a::ceiling-raw::0:7:0,0,7,0,4,0.0,0.0,1.0
91f66e67-37e3-4cc9-9815-a4ce71c56a0a,91f66e67-37e3-4cc9-9815-a4ce71c56a0a::ceiling-raw::0:8:0,0,8,0,7,0.296,2.345,0.571
91f66e67-37e3-4cc9-9815-a4ce71c56a0a,91f66e67-37e3-4cc9-9815-a4ce71c56a0a::ceiling-raw::0:8:1,0,8,1,4,0.0,0.0,1.0
938d6ed6-d916-462b-ba37-f421feb2af21,938d6ed6-d916-462b-ba37-f421feb2af21::ceiling-raw::0:0:0,0,0,0,4,0.0,0.0,1.0
938d6ed6-d916-462b-ba37-f421feb2af21,938d6ed6-d916-462b-ba37-f421feb2af21::ceiling-raw::0:0:1,0,0,1,4,0.0,0.0,1.0
938d6ed6-d916-462b-ba37-f421feb2af21,938d6ed6-d916-462b-ba37-f421feb2af21::ceiling-raw::0:0:2,0,0,2,4,0.0,0.0,1.0
938d6ed6-d916-462b-ba37-f421feb2af21,938d6ed6-d916-462b-ba37-f421feb2af21::ceiling-raw::0:0:3,0,0,3,7,0.0,0.0,1.0
938d6ed6-d916-462b-ba37-f421feb2af21,938d6ed6-d916-462b-ba37-f421feb2af21::ceiling-raw::0:1:0,0,1,0,5,2.187,2.807,0.4
938d6ed6-d916-462b-ba37-f421feb2af21,938d6ed6-d916-462b-ba37-f421feb2af21::ceiling-raw::0:2:0,0,2,0,4,0.0,0.0,1.0
938d6ed6-d916-462b-ba37-f421feb2af21,938d6ed6-d916-462b-ba37-f421feb2af21::ceiling-raw::0:3:0,0,3,0,6,0.0,0.0,1.0
938d6ed6-d916-462b-ba37-f421feb2af21,938d6ed6-d916-462b-ba37-f421feb2af21::ceiling-raw::0:4:0,0,4,0,4,0.0,0.0,1.0
938d6ed6-d916-462b-ba37-f421feb2af21,938d6ed6-d916-462b-ba37-f421feb2af21::ceiling-raw::0:4:1,0,4,1,8,0.0,0.383,0.875
938d6ed6-d916-462b-ba37-f421feb2af21,938d6ed6-d916-462b-ba37-f421feb2af21::ceiling-raw::0:4:2,0,4,2,4,0.0,0.5,0.75
938d6ed6-d916-462b-ba37-f421feb2af21,938d6ed6-d916-462b-ba37-f421feb2af21::ceiling-raw::0:4:3,0,4,3,3,0.0,0.53,0.667
938d6ed6-d916-462b-ba37-f421feb2af21,938d6ed6-d916-462b-ba37-f421feb2af21::ceiling-raw::0:4:4,0,4,4,4,0.0,0.0,1.0
938d6ed6-d916-462b-ba37-f421feb2af21,938d6ed6-d916-462b-ba37-f421feb2af21::ceiling-raw::0:5:0,0,5,0,4,0.0,0.0,1.0
938d6ed6-d916-462b-ba37-f421feb2af21,938d6ed6-d916-462b-ba37-f421feb2af21::ceiling-raw::0:6:0,0,6,0,4,0.0,0.0,1.0
938d6ed6-d916-462b-ba37-f421feb2af21,938d6ed6-d916-462b-ba37-f421feb2af21::ceiling-raw::0:7:0,0,7,0,6,0.0,0.0,1.0
938d6ed6-d916-462b-ba37-f421feb2af21,938d6ed6-d916-462b-ba37-f421feb2af21::ceiling-raw::0:8:0,0,8,0,4,0.0,0.0,1.0
938d6ed6-d916-462b-ba37-f421feb2af21,938d6ed6-d916-462b-ba37-f421feb2af21::ceiling-raw::0:9:0,0,9,0,6,0.0,0.0,1.0
938d6ed6-d916-462b-ba37-f421feb2af21,938d6ed6-d916-462b-ba37-f421feb2af21::ceiling-raw::0:10:0,0,10,0,10,0.0,0.0,1.0
938d6ed6-d916-462b-ba37-f421feb2af21,938d6ed6-d916-462b-ba37-f421feb2af21::ceiling-raw::0:11:0,0,11,0,10,0.0,0.0,1.0
938d6ed6-d916-462b-ba37-f421feb2af21,938d6ed6-d916-462b-ba37-f421feb2af21::ceiling-raw::0:12:0,0,12,0,4,0.0,1.117,0.75
938d6ed6-d916-462b-ba37-f421feb2af21,938d6ed6-d916-462b-ba37-f421feb2af21::ceiling-raw::2:13:0,2,13,0,7,0.0,0.0,1.0
938d6ed6-d916-462b-ba37-f421feb2af21,938d6ed6-d916-462b-ba37-f421feb2af21::ceiling-raw::2:14:0,2,14,0,8,0.0,0.42,0.875
938d6ed6-d916-462b-ba37-f421feb2af21,938d6ed6-d916-462b-ba37-f421feb2af21::ceiling-raw::2:15:0,2,15,0,10,0.0,0.0,1.0
938d6ed6-d916-462b-ba37-f421feb2af21,938d6ed6-d916-462b-ba37-f421feb2af21::ceiling-raw::2:16:0,2,16,0,4,0.0,0.0,1.0
938d6ed6-d916-462b-ba37-f421feb2af21,938d6ed6-d916-462b-ba37-f421feb2af21::ceiling-raw::2:17:0,2,17,0,8,0.0,0.0,1.0
938d6ed6-d916-462b-ba37-f421feb2af21,938d6ed6-d916-462b-ba37-f421feb2af21::ceiling-raw::2:18:0,2,18,0,4,0.0,0.0,1.0
938d6ed6-d916-462b-ba37-f421feb2af21,938d6ed6-d916-462b-ba37-f421feb2af21::ceiling-raw::1:19:0,1,19,0,4,0.0,0.0,1.0
938d6ed6-d916-462b-ba37-f421feb2af21,938d6ed6-d916-462b-ba37-f421feb2af21::ceiling-raw::2:20:0,2,20,0,8,0.0,0.0,1.0
938d6ed6-d916-462b-ba37-f421feb2af21,938d6ed6-d916-462b-ba37-f421feb2af21::ceiling-raw::2:21:0,2,21,0,4,0.0,0.0,1.0
940c5969-1037-4f02-810b-6d4c89b0582b,940c5969-1037-4f02-810b-6d4c89b0582b::ceiling-raw::0:0:0,0,0,0,4,0.0,0.0,1.0
940c5969-1037-4f02-810b-6d4c89b0582b,940c5969-1037-4f02-810b-6d4c89b0582b::ceiling-raw::0:1:0,0,1,0,4,0.0,0.0,1.0
940c5969-1037-4f02-810b-6d4c89b0582b,940c5969-1037-4f02-810b-6d4c89b0582b::ceiling-raw::0:2:0,0,2,0,10,0.0,0.26,0.9
940c5969-1037-4f02-810b-6d4c89b0582b,940c5969-1037-4f02-810b-6d4c89b0582b::ceiling-raw::0:3:0,0,3,0,5,0.0,2.549,0.8
940c5969-1037-4f02-810b-6d4c89b0582b,940c5969-1037-4f02-810b-6d4c89b0582b::ceiling-raw::0:4:0,0,4,0,4,0.0,0.0,1.0
940c5969-1037-4f02-810b-6d4c89b0582b,940c5969-1037-4f02-810b-6d4c89b0582b::ceiling-raw::0:5:0,0,5,0,4,0.0,0.0,1.0
9419424d-2dd9-4dd2-a9d9-e029e32c1f28,9419424d-2dd9-4dd2-a9d9-e029e32c1f28::ceiling-raw::0:0:0,0,0,0,6,0.0,0.671,0.833
9419424d-2dd9-4dd2-a9d9-e029e32c1f28,9419424d-2dd9-4dd2-a9d9-e029e32c1f28::ceiling-raw::0:1:0,0,1,0,5,0.0,0.403,0.8
9419424d-2dd9-4dd2-a9d9-e029e32c1f28,9419424d-2dd9-4dd2-a9d9-e029e32c1f28::ceiling-raw::0:1:1,0,1,1,4,0.0,0.38,0.75
9419424d-2dd9-4dd2-a9d9-e029e32c1f28,9419424d-2dd9-4dd2-a9d9-e029e32c1f28::ceiling-raw::0:1:2,0,1,2,5,0.447,1.044,0.4
9419424d-2dd9-4dd2-a9d9-e029e32c1f28,9419424d-2dd9-4dd2-a9d9-e029e32c1f28::ceiling-raw::0:1:3,0,1,3,3,0.268,0.429,0.667
9419424d-2dd9-4dd2-a9d9-e029e32c1f28,9419424d-2dd9-4dd2-a9d9-e029e32c1f28::ceiling-raw::0:1:4,0,1,4,3,0.0,0.098,1.0
9419424d-2dd9-4dd2-a9d9-e029e32c1f28,9419424d-2dd9-4dd2-a9d9-e029e32c1f28::ceiling-raw::0:2:0,0,2,0,6,0.0,0.0,1.0
9419424d-2dd9-4dd2-a9d9-e029e32c1f28,9419424d-2dd9-4dd2-a9d9-e029e32c1f28::ceiling-raw::0:3:0,0,3,0,4,0.0,0.0,1.0
9419424d-2dd9-4dd2-a9d9-e029e32c1f28,9419424d-2dd9-4dd2-a9d9-e029e32c1f28::ceiling-raw::0:4:0,0,4,0,5,0.0,0.218,1.0
9419424d-2dd9-4dd2-a9d9-e029e32c1f28,9419424d-2dd9-4dd2-a9d9-e029e32c1f28::ceiling-raw::0:4:1,0,4,1,4,0.0,0.231,1.0
9419424d-2dd9-4dd2-a9d9-e029e32c1f28,9419424d-2dd9-4dd2-a9d9-e029e32c1f28::ceiling-raw::0:4:2,0,4,2,3,0.094,0.254,1.0
9419424d-2dd9-4dd2-a9d9-e029e32c1f28,9419424d-2dd9-4dd2-a9d9-e029e32c1f28::ceiling-raw::0:5:0,0,5,0,4,0.0,0.0,1.0
9419424d-2dd9-4dd2-a9d9-e029e32c1f28,9419424d-2dd9-4dd2-a9d9-e029e32c1f28::ceiling-raw::0:5:1,0,5,1,4,0.0,0.0,1.0
9419424d-2dd9-4dd2-a9d9-e029e32c1f28,9419424d-2dd9-4dd2-a9d9-e029e32c1f28::ceiling-raw::0:5:2,0,5,2,4,0.012,0.012,1.0
9419424d-2dd9-4dd2-a9d9-e029e32c1f28,9419424d-2dd9-4dd2-a9d9-e029e32c1f28::ceiling-raw::0:5:3,0,5,3,3,0.0,0.363,0.667
9419424d-2dd9-4dd2-a9d9-e029e32c1f28,9419424d-2dd9-4dd2-a9d9-e029e32c1f28::ceiling-raw::0:6:0,0,6,0,6,0.859,1.349,0.333
9419424d-2dd9-4dd2-a9d9-e029e32c1f28,9419424d-2dd9-4dd2-a9d9-e029e32c1f28::ceiling-raw::0:6:1,0,6,1,4,0.115,0.304,0.75
9419424d-2dd9-4dd2-a9d9-e029e32c1f28,9419424d-2dd9-4dd2-a9d9-e029e32c1f28::ceiling-raw::0:6:2,0,6,2,4,0.159,1.062,0.5
9419424d-2dd9-4dd2-a9d9-e029e32c1f28,9419424d-2dd9-4dd2-a9d9-e029e32c1f28::ceiling-raw::0:6:3,0,6,3,4,0.115,0.304,0.75
9419424d-2dd9-4dd2-a9d9-e029e32c1f28,9419424d-2dd9-4dd2-a9d9-e029e32c1f28::ceiling-raw::0:6:4,0,6,4,3,0.0,0.53,0.667
9419424d-2dd9-4dd2-a9d9-e029e32c1f28,9419424d-2dd9-4dd2-a9d9-e029e32c1f28::ceiling-raw::0:6:5,0,6,5,3,0.0,0.207,1.0
9419424d-2dd9-4dd2-a9d9-e029e32c1f28,9419424d-2dd9-4dd2-a9d9-e029e32c1f28::ceiling-raw::0:6:6,0,6,6,3,0.23,0.553,0.667
9419424d-2dd9-4dd2-a9d9-e029e32c1f28,9419424d-2dd9-4dd2-a9d9-e029e32c1f28::ceiling-raw::0:6:7,0,6,7,4,0.0,0.195,1.0
9419424d-2dd9-4dd2-a9d9-e029e32c1f28,9419424d-2dd9-4dd2-a9d9-e029e32c1f28::ceiling-raw::0:6:8,0,6,8,5,0.528,1.451,0.0
9419424d-2dd9-4dd2-a9d9-e029e32c1f28,9419424d-2dd9-4dd2-a9d9-e029e32c1f28::ceiling-raw::0:6:9,0,6,9,3,1.124,1.142,0.0
9419424d-2dd9-4dd2-a9d9-e029e32c1f28,9419424d-2dd9-4dd2-a9d9-e029e32c1f28::ceiling-raw::0:6:10,0,6,10,3,0.411,1.053,0.0
9419424d-2dd9-4dd2-a9d9-e029e32c1f28,9419424d-2dd9-4dd2-a9d9-e029e32c1f28::ceiling-raw::0:6:11,0,6,11,4,1.441,1.994,0.0
9419424d-2dd9-4dd2-a9d9-e029e32c1f28,9419424d-2dd9-4dd2-a9d9-e029e32c1f28::ceiling-raw::0:6:12,0,6,12,4,1.178,1.785,0.0
9419424d-2dd9-4dd2-a9d9-e029e32c1f28,9419424d-2dd9-4dd2-a9d9-e029e32c1f28::ceiling-raw::0:6:13,0,6,13,4,1.152,1.775,0.0
9419424d-2dd9-4dd2-a9d9-e029e32c1f28,9419424d-2dd9-4dd2-a9d9-e029e32c1f28::ceiling-raw::0:7:0,0,7,0,4,0.0,0.0,1.0
9419424d-2dd9-4dd2-a9d9-e029e32c1f28,9419424d-2dd9-4dd2-a9d9-e029e32c1f28::ceiling-raw::0:8:0,0,8,0,6,0.002,0.003,1.0
9419424d-2dd9-4dd2-a9d9-e029e32c1f28,9419424d-2dd9-4dd2-a9d9-e029e32c1f28::ceiling-raw::0:9:0,0,9,0,3,0.175,0.365,0.667
9419424d-2dd9-4dd2-a9d9-e029e32c1f28,9419424d-2dd9-4dd2-a9d9-e029e32c1f28::ceiling-raw::0:9:1,0,9,1,4,0.197,0.727,0.5
9419424d-2dd9-4dd2-a9d9-e029e32c1f28,9419424d-2dd9-4dd2-a9d9-e029e32c1f28::ceiling-raw::0:9:2,0,9,2,4,0.354,0.775,0.5
9419424d-2dd9-4dd2-a9d9-e029e32c1f28,9419424d-2dd9-4dd2-a9d9-e029e32c1f28::ceiling-raw::0:9:3,0,9,3,4,0.453,0.609,0.25
9419424d-2dd9-4dd2-a9d9-e029e32c1f28,9419424d-2dd9-4dd2-a9d9-e029e32c1f28::ceiling-raw::0:9:4,0,9,4,4,1.51,1.994,0.0
9419424d-2dd9-4dd2-a9d9-e029e32c1f28,9419424d-2dd9-4dd2-a9d9-e029e32c1f28::ceiling-raw::0:9:5,0,9,5,4,1.163,1.731,0.0
9419424d-2dd9-4dd2-a9d9-e029e32c1f28,9419424d-2dd9-4dd2-a9d9-e029e32c1f28::ceiling-raw::0:9:6,0,9,6,4,1.081,1.693,0.25
945b16b9-0ebf-409e-af08-aab7672801d2,945b16b9-0ebf-409e-af08-aab7672801d2::ceiling-raw::0:0:0,0,0,0,4,0.024,0.068,1.0
