uuid,story,room_index,has_dormer,exposed,n_planes_scored,n_disagree,disagreement_rate,ceiling_type,raw_ceiling_source,n_walls_computed,n_doors,n_windows,n_openings,n_storages,n_floor_corners,floor_area_m2,raw_area_xz_m2,raw_area_vs_floor,n_raw_planes_room,n_raw_oblique,n_raw_near_vertical,incl_p50_deg,incl_range_deg,incl_std_deg,azimuth_range_deg
191e11c0-fd47-489c-9e3d-c8072713a761,0,4,False,True,1,0,0.0,none,noMesh,4,1,1,0,2,4,3.46,3.46,1.0,1,0,0,0.0,0.0,0.0,0.0
191e11c0-fd47-489c-9e3d-c8072713a761,0,5,False,True,1,0,0.0,none,noMesh,6,2,1,0,5,23,10.42,8.65,0.83,1,0,0,0.0,0.0,0.0,0.0
191e11c0-fd47-489c-9e3d-c8072713a761,0,6,False,True,2,0,0.0,none,noMesh,4,1,1,0,1,4,6.02,14.9,2.473,2,0,0,0.0,0.0,0.0,0.0
193c3c70-2271-4c42-ab2c-586e1d64d4cb,0,0,False,True,1,0,0.0,none,noMesh,12,2,2,4,5,27,50.27,48.91,0.973,1,0,0,0.0,0.0,0.0,0.0
193c3c70-2271-4c42-ab2c-586e1d64d4cb,0,1,False,True,1,0,0.0,none,noMesh,6,1,1,0,1,5,7.6,7.6,1.0,1,0,0,0.0,0.0,0.0,0.0
193c3c70-2271-4c42-ab2c-586e1d64d4cb,0,2,False,True,1,0,0.0,none,noMesh,4,1,1,0,0,4,9.51,9.51,1.0,1,0,0,0.0,0.0,0.0,0.0
193c3c70-2271-4c42-ab2c-586e1d64d4cb,0,3,False,True,1,0,0.0,none,noMesh,6,1,1,0,0,6,7.64,7.64,1.0,1,0,0,0.0,0.0,0.0,0.0
193c3c70-2271-4c42-ab2c-586e1d64d4cb,0,4,False,True,1,0,0.0,none,noMesh,6,1,1,0,0,6,11.66,11.66,1.0,1,0,0,0.0,0.0,0.0,0.0
193c3c70-2271-4c42-ab2c-586e1d64d4cb,0,5,False,True,1,0,0.0,none,noMesh,4,2,1,0,1,8,6.85,6.49,0.947,1,0,0,0.0,0.0,0.0,0.0
19459014-f39b-4bf6-945e-c5b50930dea3,0,0,False,True,2,0,0.0,none,noMesh,10,2,1,1,3,8,54.74,54.94,1.004,2,0,0,0.0,0.0,0.0,0.0
19459014-f39b-4bf6-945e-c5b50930dea3,0,2,False,True,1,0,0.0,none,noMesh,4,3,0,0,2,17,10.44,8.1,0.775,1,0,0,0.0,0.0,0.0,0.0
19459014-f39b-4bf6-945e-c5b50930dea3,0,5,False,True,1,0,0.0,none,noMesh,4,1,1,0,2,4,7.52,7.52,1.0,1,0,0,0.0,0.0,0.0,0.0
19459014-f39b-4bf6-945e-c5b50930dea3,0,6,False,True,1,0,0.0,none,noMesh,6,2,1,0,0,4,9.54,9.54,1.0,1,0,0,0.0,0.0,0.0,0.0
19459014-f39b-4bf6-945e-c5b50930dea3,1,8,False,True,5,1,0.2,sloped,noMesh,8,2,1,0,4,8,16.45,17.52,1.065,8,7,3,45.53,90.0,29.96,104.95
19459014-f39b-4bf6-945e-c5b50930dea3,1,9,False,True,2,1,0.5,sloped,noMesh,7,2,1,0,3,18,6.16,5.56,0.902,4,3,2,66.45,90.0,37.48,180.05
19459014-f39b-4bf6-945e-c5b50930dea3,1,10,False,True,2,1,0.5,none,noMesh,5,1,0,1,0,8,5.34,6.24,1.17,2,1,0,21.69,43.37,21.69,0.0
19bf6498-09eb-4c62-8fc8-8623942351ba,0,0,False,True,1,0,0.0,none,noMesh,4,1,1,0,1,4,10.31,10.31,1.0,1,0,0,0.0,0.0,0.0,0.0
19bf6498-09eb-4c62-8fc8-8623942351ba,0,1,False,True,1,0,0.0,none,noMesh,4,1,2,0,1,4,14.12,14.12,1.0,1,0,0,0.0,0.0,0.0,0.0
19bf6498-09eb-4c62-8fc8-8623942351ba,0,2,False,True,1,0,0.0,none,noMesh,4,1,1,0,3,4,8.41,8.41,1.0,1,0,0,0.0,0.0,0.0,0.0
19bf6498-09eb-4c62-8fc8-8623942351ba,0,3,False,True,1,0,0.0,none,noMesh,4,0,1,1,1,15,2.64,2.39,0.906,1,0,0,0.0,0.0,0.0,0.0
19bf6498-09eb-4c62-8fc8-8623942351ba,0,4,False,True,1,0,0.0,none,noMesh,6,8,0,0,1,28,13.26,12.13,0.914,1,0,0,0.0,0.0,0.0,0.0
19bf6498-09eb-4c62-8fc8-8623942351ba,0,5,False,True,1,0,0.0,none,noMesh,6,3,3,0,10,6,44.09,44.09,1.0,1,0,0,0.0,0.0,0.0,0.0
19bf6498-09eb-4c62-8fc8-8623942351ba,0,6,False,True,1,0,0.0,none,noMesh,7,2,2,2,9,15,12.04,11.72,0.973,1,0,0,0.0,0.0,0.0,0.0
19bf6498-09eb-4c62-8fc8-8623942351ba,0,7,False,True,1,0,0.0,none,noMesh,2,2,1,0,4,6,6.12,6.2,1.012,1,0,0,0.0,0.0,0.0,0.0
19bf6498-09eb-4c62-8fc8-8623942351ba,0,8,False,True,1,0,0.0,none,noMesh,6,1,1,0,2,11,5.59,4.88,0.874,1,0,0,0.0,0.0,0.0,0.0
1a453338-ca2e-49d0-9bd2-da33c07fd348,0,0,False,True,1,0,0.0,none,noMesh,6,3,2,0,8,4,14.59,14.59,1.0,1,0,0,0.0,0.0,0.0,0.0
1a453338-ca2e-49d0-9bd2-da33c07fd348,0,1,False,True,1,0,0.0,none,noMesh,4,2,0,0,0,4,2.06,2.06,1.0,1,0,0,0.0,0.0,0.0,0.0
1a453338-ca2e-49d0-9bd2-da33c07fd348,0,2,False,True,1,0,0.0,none,noMesh,5,3,0,2,1,37,11.05,7.86,0.711,1,0,0,0.0,0.0,0.0,0.0
1a453338-ca2e-49d0-9bd2-da33c07fd348,0,3,False,True,1,0,0.0,none,noMesh,5,1,1,0,0,4,1.96,1.96,1.0,1,0,0,0.0,0.0,0.0,0.0
1a453338-ca2e-49d0-9bd2-da33c07fd348,0,4,False,True,1,0,0.0,none,noMesh,5,3,0,2,1,4,5.55,5.55,1.0,1,0,0,0.0,0.0,0.0,0.0
1a453338-ca2e-49d0-9bd2-da33c07fd348,0,5,False,True,1,0,0.0,none,noMesh,6,2,2,0,6,6,16.61,16.61,1.0,1,0,0,0.0,0.0,0.0,0.0
1a453338-ca2e-49d0-9bd2-da33c07fd348,0,6,False,True,1,0,0.0,none,noMesh,4,1,1,0,0,15,10.91,9.45,0.866,1,0,0,0.0,0.0,0.0,0.0
1a453338-ca2e-49d0-9bd2-da33c07fd348,0,7,False,True,1,0,0.0,none,noMesh,6,1,1,0,0,5,5.6,5.6,1.0,1,0,0,0.0,0.0,0.0,0.0
1a453338-ca2e-49d0-9bd2-da33c07fd348,0,8,False,True,1,0,0.0,none,noMesh,5,2,1,0,4,4,7.78,7.78,1.0,1,0,0,0.0,0.0,0.0,0.0
1a453338-ca2e-49d0-9bd2-da33c07fd348,0,9,False,True,1,0,0.0,none,noMesh,8,3,3,0,5,8,46.55,46.55,1.0,1,0,0,0.0,0.0,0.0,0.0
1d26eda3-c927-4cdf-a3b0-218036828a55,1,0,False,True,6,3,0.5,none,noMesh,7,3,2,0,1,11,21.7,30.06,1.385,9,7,3,45.2,90.0,37.09,180.3
1d26eda3-c927-4cdf-a3b0-218036828a55,1,1,False,True,15,8,0.533,sloped,noMesh,14,3,0,0,2,22,21.24,21.91,1.031,19,17,4,59.42,90.0,26.86,272.34
1d26eda3-c927-4cdf-a3b0-218036828a55,1,2,True,True,14,6,0.429,sloped,noMesh,6,1,1,0,0,11,5.88,5.57,0.948,19,16,5,50.55,90.0,33.4,273.26
1d26eda3-c927-4cdf-a3b0-218036828a55,1,3,False,True,3,0,0.0,none,noMesh,4,1,1,0,0,4,14.59,14.65,1.004,4,3,1,51.38,90.0,31.99,181.22
1d26eda3-c927-4cdf-a3b0-218036828a55,1,4,False,True,1,0,0.0,none,noMesh,3,1,2,0,2,7,14.1,14.14,1.003,1,0,0,0.0,0.0,0.0,0.0
1d26eda3-c927-4cdf-a3b0-218036828a55,1,5,False,True,2,1,0.5,none,noMesh,8,4,3,0,0,11,26.0,25.9,0.996,4,3,2,64.91,90.0,37.77,89.99
1d26eda3-c927-4cdf-a3b0-218036828a55,0,6,False,True,2,0,0.0,none,noMesh,8,1,1,1,1,6,5.75,5.75,1.0,2,0,0,0.0,0.0,0.0,0.0
1d26eda3-c927-4cdf-a3b0-218036828a55,1,9,False,True,1,0,0.0,none,noMesh,8,2,2,1,8,9,24.05,24.05,1.0,1,0,0,0.0,0.0,0.0,0.0
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,1,0,False,True,38,32,0.842,sloped,userScannedMesh,8,10,3,0,7,12,43.76,66.8,1.527,42,36,4,36.68,90.0,25.74,319.14
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,1,1,False,True,25,13,0.52,sloped,noMesh,10,4,2,0,1,15,33.17,32.99,0.995,29,25,5,57.1,90.0,25.74,304.7
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,1,2,False,True,4,3,0.75,sloped,noMesh,4,3,1,0,2,4,17.47,17.47,1.0,4,3,0,46.47,49.74,20.67,180.13
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,1,3,False,True,5,1,0.2,sloped,noMesh,9,3,2,0,4,6,27.25,27.24,1.0,5,3,0,46.59,50.16,23.96,179.12
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,1,4,False,True,4,2,0.5,none,noMesh,6,3,1,0,0,16,11.08,9.72,0.877,4,3,0,43.73,57.22,22.49,57.8
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,1,5,False,True,3,2,0.667,sloped,noMesh,5,1,2,0,0,4,8.34,8.34,1.0,3,2,0,44.21,49.47,22.18,3.64
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,1,6,False,True,26,18,0.692,sloped,noMesh,8,2,1,0,4,13,18.77,18.2,0.97,29,27,3,48.0,90.0,22.4,304.12
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,1,7,False,True,7,5,0.714,sloped,noMesh,4,1,3,0,1,4,18.79,18.74,0.997,9,8,3,55.95,90.0,29.19,260.09
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,1,9,False,True,1,0,0.0,none,noMesh,4,0,1,0,2,5,2.22,2.96,1.329,1,0,0,0.0,0.0,0.0,0.0
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,1,10,False,True,2,1,0.5,none,noMesh,8,2,0,0,0,7,3.38,5.21,1.541,2,1,0,9.89,19.77,9.89,0.0
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,1,11,False,True,1,0,0.0,none,noMesh,5,2,4,0,5,13,37.58,37.65,1.002,1,0,0,0.0,0.0,0.0,0.0
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,1,12,False,True,1,0,0.0,none,userScannedMesh,10,2,5,2,1,37,30.65,26.99,0.881,3,2,2,90.0,88.63,41.78,0.0
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,1,13,False,True,4,2,0.5,none,noMesh,7,1,2,0,7,10,15.86,17.33,1.093,4,2,0,4.89,10.06,3.85,69.57
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,1,14,False,True,6,4,0.667,sloped,noMesh,5,1,1,0,2,27,15.16,10.08,0.665,6,4,0,12.32,33.88,13.5,225.2
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,1,15,False,True,2,1,0.5,sloped,noMesh,7,1,0,0,1,7,6.13,6.13,1.0,4,3,2,51.52,90.0,41.99,180.0
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,1,16,False,True,3,1,0.333,sloped,noMesh,7,2,2,0,3,9,22.65,22.44,0.991,3,1,0,1.61,43.79,20.27,0.0
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,1,17,False,True,1,0,0.0,none,noMesh,17,6,1,4,3,24,47.23,44.67,0.946,2,1,1,45.0,90.0,45.0,0.0
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,1,18,False,True,2,1,0.5,sloped,noMesh,7,4,0,0,0,7,4.99,4.99,1.0,2,1,0,20.9,41.8,20.9,0.0
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,1,19,False,True,1,0,0.0,none,noMesh,4,1,2,0,3,11,19.17,19.2,1.002,1,0,0,0.0,0.0,0.0,0.0
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,1,20,False,True,3,1,0.333,sloped,noMesh,6,1,3,1,3,6,19.16,19.24,1.004,4,2,1,15.42,90.0,36.74,139.7
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,0,23,False,True,2,0,0.0,none,noMesh,9,3,1,0,0,11,12.39,12.02,0.97,2,0,0,0.0,0.0,0.0,0.0
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,0,27,False,True,9,5,0.556,none,noMesh,7,2,2,0,5,18,23.19,21.22,0.915,9,5,0,6.43,13.33,5.29,180.0
1f03f6e0-dfe6-4b25-bb45-f44ad146c0a3,0,28,False,True,1,0,0.0,none,noMesh,6,1,0,0,0,6,7.64,7.64,1.0,1,0,0,0.0,0.0,0.0,0.0
21af2a12-2a29-44b5-b703-fbaa208996e9,1,6,False,True,4,0,0.0,none,noMesh,6,1,1,0,2,11,17.74,17.42,0.982,5,4,1,39.61,90.0,28.57,179.59
21af2a12-2a29-44b5-b703-fbaa208996e9,1,7,False,True,6,0,0.0,none,noMesh,5,4,0,0,0,10,10.42,10.18,0.977,8,7,3,57.57,90.0,30.17,176.15
21af2a12-2a29-44b5-b703-fbaa208996e9,1,8,False,True,5,4,0.8,none,noMesh,10,1,1,0,4,10,15.77,15.77,1.0,8,7,3,60.75,90.0,28.01,270.0
21af2a12-2a29-44b5-b703-fbaa208996e9,1,9,False,True,10,8,0.8,none,noMesh,7,1,3,0,0,14,11.89,11.56,0.973,13,12,3,49.04,90.0,27.51,231.43
21af2a12-2a29-44b5-b703-fbaa208996e9,1,10,False,True,1,0,0.0,none,noMesh,4,1,1,0,1,4,3.8,3.8,1.0,1,0,0,0.0,0.0,0.0,0.0
2388d90c-8cc9-4cca-b232-d658e184074d,1,0,False,True,2,0,0.0,sloped,noMesh,6,1,1,0,4,5,7.21,7.21,1.0,2,1,0,23.5,47.0,23.5,0.0
2388d90c-8cc9-4cca-b232-d658e184074d,1,1,False,True,5,1,0.2,sloped,noMesh,6,2,0,2,2,6,10.44,10.48,1.004,7,6,2,44.49,90.0,32.38,180.38
2388d90c-8cc9-4cca-b232-d658e184074d,1,2,False,True,2,0,0.0,none,noMesh,4,2,1,0,0,4,11.04,11.04,1.0,4,3,2,70.47,90.0,36.95,179.98
2388d90c-8cc9-4cca-b232-d658e184074d,1,3,False,True,2,0,0.0,sloped,noMesh,4,1,1,0,2,7,10.72,10.53,0.982,2,1,0,25.76,51.53,25.76,0.0
2388d90c-8cc9-4cca-b232-d658e184074d,0,4,False,True,1,0,0.0,none,noMesh,2,1,0,0,0,8,4.71,6.73,1.431,1,0,0,0.0,0.0,0.0,0.0
2388d90c-8cc9-4cca-b232-d658e184074d,0,8,False,True,1,0,0.0,none,noMesh,4,0,1,1,2,4,3.87,3.87,1.0,1,0,0,0.0,0.0,0.0,0.0
2388d90c-8cc9-4cca-b232-d658e184074d,0,9,False,True,1,0,0.0,none,noMesh,14,6,1,1,3,15,37.54,37.38,0.996,1,0,0,0.0,0.0,0.0,0.0
2388d90c-8cc9-4cca-b232-d658e184074d,0,10,False,True,1,0,0.0,none,noMesh,4,1,2,0,1,4,2.5,2.5,1.0,1,0,0,0.0,0.0,0.0,0.0
2388d90c-8cc9-4cca-b232-d658e184074d,0,11,False,True,1,0,0.0,none,noMesh,4,1,2,0,1,19,14.86,12.48,0.84,1,0,0,0.0,0.0,0.0,0.0
2388d90c-8cc9-4cca-b232-d658e184074d,0,12,False,True,1,0,0.0,none,noMesh,5,1,1,0,1,10,11.8,10.84,0.919,1,0,0,0.0,0.0,0.0,0.0
2388d90c-8cc9-4cca-b232-d658e184074d,0,13,False,True,1,0,0.0,none,noMesh,5,1,1,0,3,4,12.19,12.19,1.0,1,0,0,0.0,0.0,0.0,0.0
2388d90c-8cc9-4cca-b232-d658e184074d,0,14,False,True,1,0,0.0,none,noMesh,4,1,0,0,1,4,14.18,14.18,1.0,1,0,0,0.0,0.0,0.0,0.0
23cbb422-ada0-454d-8f91-30888256960d,1,0,False,True,1,0,0.0,none,noMesh,6,2,2,1,6,27,11.75,10.48,0.892,1,0,0,0.0,0.0,0.0,0.0
23cbb422-ada0-454d-8f91-30888256960d,1,1,False,True,1,0,0.0,none,noMesh,4,1,3,1,2,11,18.29,18.04,0.986,1,0,0,0.0,0.0,0.0,0.0
23cbb422-ada0-454d-8f91-30888256960d,1,2,False,True,1,0,0.0,none,noMesh,4,2,2,0,3,4,10.26,10.26,1.0,1,0,0,0.0,0.0,0.0,0.0
23cbb422-ada0-454d-8f91-30888256960d,1,3,False,True,5,4,0.8,none,noMesh,3,3,0,0,0,6,5.0,5.3,1.06,6,5,1,50.39,90.0,28.23,249.36
23cbb422-ada0-454d-8f91-30888256960d,1,4,False,True,1,0,0.0,none,noMesh,4,2,2,1,1,13,11.66,10.35,0.887,1,0,0,0.0,0.0,0.0,0.0
23cbb422-ada0-454d-8f91-30888256960d,1,5,False,True,1,0,0.0,none,noMesh,4,0,2,1,1,4,6.54,6.54,1.0,2,1,1,45.0,90.0,45.0,0.0
23cbb422-ada0-454d-8f91-30888256960d,1,6,False,True,1,0,0.0,none,noMesh,5,2,0,1,0,4,2.22,2.22,1.0,1,0,0,0.0,0.0,0.0,0.0
23cbb422-ada0-454d-8f91-30888256960d,1,7,False,True,1,0,0.0,none,noMesh,5,1,1,0,0,4,2.47,2.47,1.0,1,0,0,0.0,0.0,0.0,0.0
23cbb422-ada0-454d-8f91-30888256960d,0,8,False,True,4,3,0.75,sloped,noMesh,5,0,1,0,0,6,5.89,5.89,1.0,5,4,1,7.58,90.0,33.52,180.0
24e8aaa7-ec15-4a72-be5f-c67b95a53411,0,0,False,True,1,0,0.0,none,noMesh,4,1,1,0,3,4,11.58,11.58,1.0,1,0,0,0.0,0.0,0.0,0.0
24e8aaa7-ec15-4a72-be5f-c67b95a53411,0,1,False,True,2,0,0.0,none,noMesh,5,2,1,0,4,17,16.04,14.52,0.905,2,0,0,0.0,0.0,0.0,0.0
24e8aaa7-ec15-4a72-be5f-c67b95a53411,0,3,False,True,1,0,0.0,none,noMesh,6,1,1,0,4,7,5.5,4.83,0.878,1,0,0,0.0,0.0,0.0,0.0
24e8aaa7-ec15-4a72-be5f-c67b95a53411,0,4,False,True,2,0,0.0,none,noMesh,12,5,1,1,3,17,16.78,26.1,1.555,2,0,0,0.0,0.0,0.0,0.0
24e8aaa7-ec15-4a72-be5f-c67b95a53411,0,5,False,True,1,0,0.0,none,noMesh,8,2,3,2,17,14,56.75,56.51,0.996,1,0,0,0.0,0.0,0.0,0.0
24e8aaa7-ec15-4a72-be5f-c67b95a53411,0,6,False,True,1,0,0.0,none,noMesh,4,2,0,0,4,8,4.69,4.44,0.947,2,1,1,45.0,90.0,45.0,0.0
24e8aaa7-ec15-4a72-be5f-c67b95a53411,0,7,False,True,1,0,0.0,none,noMesh,4,1,0,0,0,4,8.97,8.97,1.0,1,0,0,0.0,0.0,0.0,0.0
287808db-3826-4351-b9a1-6f9831bdc870,0,0,False,True,1,0,0.0,none,noMesh,4,0,1,1,2,4,10.75,10.75,1.0,1,0,0,0.0,0.0,0.0,0.0
287808db-3826-4351-b9a1-6f9831bdc870,0,1,False,True,1,0,0.0,none,noMesh,6,4,0,0,1,11,5.12,4.37,0.854,1,0,0,0.0,0.0,0.0,0.0
287808db-3826-4351-b9a1-6f9831bdc870,0,2,False,True,1,0,0.0,none,noMesh,4,0,1,1,2,4,5.66,5.66,1.0,1,0,0,0.0,0.0,0.0,0.0
287808db-3826-4351-b9a1-6f9831bdc870,2,5,False,True,7,2,0.286,sloped,noMesh,4,1,0,0,1,7,1.39,1.19,0.858,8,7,1,40.52,90.0,24.91,239.21
287808db-3826-4351-b9a1-6f9831bdc870,2,7,False,True,2,0,0.0,sloped,noMesh,6,1,1,0,3,17,12.39,11.92,0.962,2,1,0,20.76,41.52,20.76,0.0
287808db-3826-4351-b9a1-6f9831bdc870,3,8,False,True,7,5,0.714,none,noMesh,5,2,0,0,0,7,7.29,7.29,1.0,11,9,4,43.01,90.0,33.89,269.99
287808db-3826-4351-b9a1-6f9831bdc870,3,9,False,True,3,2,0.667,sloped,noMesh,8,1,1,0,2,10,11.79,11.34,0.962,3,2,0,41.45,43.36,20.01,179.66
287808db-3826-4351-b9a1-6f9831bdc870,3,10,False,True,2,1,0.5,none,noMesh,1,1,0,0,0,10,4.9,4.76,0.97,2,1,0,4.39,4.36,2.18,0.0
294c5209-06ff-47ae-841b-e7e973b3699e,0,0,False,True,1,0,0.0,none,noMesh,4,1,1,0,2,4,9.82,9.82,1.0,1,0,0,0.0,0.0,0.0,0.0
294c5209-06ff-47ae-841b-e7e973b3699e,0,1,False,True,1,0,0.0,none,noMesh,4,1,1,0,3,4,11.31,11.31,1.0,1,0,0,0.0,0.0,0.0,0.0
294c5209-06ff-47ae-841b-e7e973b3699e,0,2,False,True,1,0,0.0,none,noMesh,6,2,2,1,4,6,29.53,29.53,1.0,1,0,0,0.0,0.0,0.0,0.0
294c5209-06ff-47ae-841b-e7e973b3699e,0,3,False,True,1,0,0.0,none,noMesh,4,0,1,2,7,4,8.79,8.78,1.0,2,1,1,45.0,90.0,45.0,0.0
294c5209-06ff-47ae-841b-e7e973b3699e,0,5,False,True,1,0,0.0,none,userScannedMesh,4,2,0,0,4,4,5.19,5.19,1.0,1,0,0,0.0,0.0,0.0,0.0
294c5209-06ff-47ae-841b-e7e973b3699e,0,6,False,True,1,0,0.0,none,noMesh,4,3,2,0,0,4,15.53,15.53,1.0,2,1,1,45.73,88.54,44.27,0.0
294c5209-06ff-47ae-841b-e7e973b3699e,0,7,False,True,2,0,0.0,none,noMesh,4,1,1,0,1,4,4.8,12.47,2.599,2,0,0,0.0,0.0,0.0,0.0
29865ccb-e7e8-4ad6-a01c-d632f20761b7,0,0,False,True,1,0,0.0,none,noMesh,7,5,1,0,0,8,6.89,6.89,1.0,2,1,1,45.0,90.0,45.0,0.0
29865ccb-e7e8-4ad6-a01c-d632f20761b7,0,1,False,True,1,0,0.0,none,noMesh,4,1,2,1,3,4,20.99,20.99,1.0,1,0,0,0.0,0.0,0.0,0.0
29865ccb-e7e8-4ad6-a01c-d632f20761b7,1,5,False,True,1,0,0.0,none,noMesh,5,1,1,0,1,6,3.63,3.37,0.928,1,0,0,0.0,0.0,0.0,0.0
29865ccb-e7e8-4ad6-a01c-d632f20761b7,1,6,False,True,4,0,0.0,sloped,noMesh,7,4,1,0,0,10,6.26,6.27,1.001,6,5,2,36.56,90.0,32.43,99.8
29865ccb-e7e8-4ad6-a01c-d632f20761b7,1,7,False,True,2,0,0.0,sloped,noMesh,7,2,1,0,1,6,10.7,10.7,1.0,2,1,0,18.98,37.96,18.98,0.0
29865ccb-e7e8-4ad6-a01c-d632f20761b7,1,8,False,True,2,0,0.0,none,noMesh,5,1,2,0,4,11,13.95,12.88,0.923,2,1,0,18.6,37.2,18.6,0.0
29865ccb-e7e8-4ad6-a01c-d632f20761b7,1,9,False,True,2,0,0.0,sloped,noMesh,8,1,1,0,1,8,9.92,9.9,0.999,2,1,0,19.16,38.33,19.16,0.0
29a9cb5c-e7e7-4a01-b8ed-b2a2dd0edd2a,0,0,False,True,2,1,0.5,none,noMesh,5,1,1,0,1,15,15.38,14.7,0.956,2,1,0,14.3,28.6,14.3,0.0
29a9cb5c-e7e7-4a01-b8ed-b2a2dd0edd2a,0,1,False,True,1,0,0.0,none,noMesh,4,1,1,0,2,10,6.82,6.29,0.923,1,0,0,0.0,0.0,0.0,0.0
29a9cb5c-e7e7-4a01-b8ed-b2a2dd0edd2a,0,2,False,True,1,0,0.0,none,noMesh,11,4,2,2,8,9,28.41,28.41,1.0,1,0,0,0.0,0.0,0.0,0.0
29a9cb5c-e7e7-4a01-b8ed-b2a2dd0edd2a,0,3,False,True,1,0,0.0,none,noMesh,7,2,1,0,1,23,13.95,12.56,0.9,1,0,0,0.0,0.0,0.0,0.0
29a9cb5c-e7e7-4a01-b8ed-b2a2dd0edd2a,0,4,False,True,1,0,0.0,none,noMesh,4,1,1,0,0,12,9.55,8.98,0.941,1,0,0,0.0,0.0,0.0,0.0
29a9cb5c-e7e7-4a01-b8ed-b2a2dd0edd2a,0,5,False,True,1,0,0.0,none,noMesh,4,1,3,0,2,4,28.83,28.83,1.0,1,0,0,0.0,0.0,0.0,0.0
29a9cb5c-e7e7-4a01-b8ed-b2a2dd0edd2a,0,6,False,True,3,2,0.667,sloped,noMesh,7,1,0,0,1,10,9.12,9.17,1.006,5,4,2,57.44,90.0,37.61,90.0
2d80b27f-ca29-4b3e-9197-ad3c4af7cbfb,0,0,False,True,1,0,0.0,none,noMesh,4,1,1,0,3,7,10.5,10.2,0.971,1,0,0,0.0,0.0,0.0,0.0
2d80b27f-ca29-4b3e-9197-ad3c4af7cbfb,0,1,False,True,1,0,0.0,none,noMesh,8,2,1,0,8,8,9.31,9.31,1.0,1,0,0,0.0,0.0,0.0,0.0
2d80b27f-ca29-4b3e-9197-ad3c4af7cbfb,0,2,False,True,1,0,0.0,none,noMesh,6,1,1,0,1,6,7.29,7.29,1.0,1,0,0,0.0,0.0,0.0,0.0
2d80b27f-ca29-4b3e-9197-ad3c4af7cbfb,0,3,False,True,1,0,0.0,none,noMesh,6,6,0,0,2,28,8.38,6.48,0.773,1,0,0,0.0,0.0,0.0,0.0
2d80b27f-ca29-4b3e-9197-ad3c4af7cbfb,0,4,False,True,1,0,0.0,none,noMesh,4,1,1,0,3,4,6.94,6.94,1.0,1,0,0,0.0,0.0,0.0,0.0
2d80b27f-ca29-4b3e-9197-ad3c4af7cbfb,0,5,False,True,1,0,0.0,none,noMesh,6,2,3,0,4,6,34.16,34.16,1.0,1,0,0,0.0,0.0,0.0,0.0
2d80b27f-ca29-4b3e-9197-ad3c4af7cbfb,0,7,False,True,1,0,0.0,none,noMesh,4,1,0,0,2,4,3.07,3.07,1.0,1,0,0,0.0,0.0,0.0,0.0
2de0ff98-b554-446b-a501-b9fab4577f5a,0,0,False,True,1,0,0.0,none,noMesh,4,1,2,0,2,9,11.37,10.75,0.945,1,0,0,0.0,0.0,0.0,0.0
2de0ff98-b554-446b-a501-b9fab4577f5a,0,1,False,True,1,0,0.0,none,noMesh,6,1,2,0,3,13,13.23,12.12,0.915,1,0,0,0.0,0.0,0.0,0.0
2de0ff98-b554-446b-a501-b9fab4577f5a,0,2,False,True,1,0,0.0,none,noMesh,7,1,1,0,1,6,10.82,10.82,1.0,1,0,0,0.0,0.0,0.0,0.0
2de0ff98-b554-446b-a501-b9fab4577f5a,0,3,False,True,1,0,0.0,none,noMesh,4,0,1,1,2,9,4.56,4.02,0.881,1,0,0,0.0,0.0,0.0,0.0
2de0ff98-b554-446b-a501-b9fab4577f5a,0,4,False,True,2,0,0.0,none,noMesh,13,5,0,3,1,14,13.9,12.08,0.869,2,0,0,0.0,0.0,0.0,0.0
2de0ff98-b554-446b-a501-b9fab4577f5a,0,5,False,True,1,0,0.0,none,noMesh,11,5,2,0,10,26,25.69,23.58,0.918,3,2,2,90.0,90.0,42.43,180.0
2de0ff98-b554-446b-a501-b9fab4577f5a,0,6,False,True,1,0,0.0,none,noMesh,7,2,1,0,5,6,25.31,25.31,1.0,1,0,0,0.0,0.0,0.0,0.0
